ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction
119644,Female,37,First-time,Business,507,0,0,4,4,3,4,4,5,4,4,4,4,4,4,5,Neutral or Dissatisfied
119645,Female,23,Returning,Business,3375,0,0,1,1,4,4,1,3,4,4,4,4,5,4,4,Satisfied
119646,Female,48,Returning,Business,507,0,0,4,4,4,4,4,4,5,4,4,3,4,4,4,Satisfied
119647,Male,34,Returning,Business,1868,0,0,4,4,5,5,4,4,5,4,4,4,4,4,4,Satisfied
119648,Male,45,Returning,Business,2788,0,0,5,5,3,4,5,5,4,5,3,5,5,5,5,Satisfied
119650,Male,29,Returning,Business,1899,1,0,4,1,3,1,4,2,1,2,1,1,3,1,3,Neutral or Dissatisfied
119651,Male,27,Returning,Business,507,0,0,3,3,4,4,3,3,4,5,4,4,5,4,5,Satisfied
119653,Female,34,First-time,Economy,507,0,0,1,1,2,1,4,3,3,1,3,3,3,3,3,Neutral or Dissatisfied
119654,Female,51,Returning,Business,2574,0,0,2,2,4,4,2,2,4,3,4,3,2,2,2,Satisfied
119656,Male,59,Returning,Business,507,0,0,3,3,5,4,3,4,5,4,4,2,4,4,4,Satisfied
119657,Male,47,Returning,Business,507,0,0,2,2,5,4,2,4,4,4,5,2,4,4,4,Satisfied
119658,Male,27,First-time,Economy,507,0,0,3,3,4,3,4,4,1,4,1,1,3,1,3,Neutral or Dissatisfied
119659,Male,34,Returning,Business,2025,0,0,1,1,3,3,1,1,4,1,3,5,1,1,1,Neutral or Dissatisfied
119660,Male,41,Returning,Business,107,3,2,4,4,1,4,4,3,4,3,1,3,3,3,4,Neutral or Dissatisfied
119661,Female,21,First-time,Economy,507,0,0,0,1,3,1,4,3,4,5,4,4,3,4,5,Neutral or Dissatisfied
119662,Female,76,Returning,Economy,107,0,0,5,5,4,3,5,2,3,2,2,2,2,2,2,Neutral or Dissatisfied
119663,Female,65,Returning,Economy,507,0,0,3,4,4,4,3,4,3,4,4,1,4,4,4,Neutral or Dissatisfied
119665,Male,21,Returning,Economy,507,0,0,2,3,3,3,3,4,3,2,3,3,4,3,4,Neutral or Dissatisfied
119666,Male,10,Returning,Economy,507,0,0,5,3,5,3,5,3,3,4,5,5,4,5,4,Neutral or Dissatisfied
119667,Female,62,Returning,Economy,507,9,1,4,3,3,4,3,3,4,3,2,5,3,3,3,Neutral or Dissatisfied
119668,Female,58,Returning,Economy,507,4,0,5,5,5,5,3,4,4,5,3,3,4,4,4,Satisfied
119669,Female,26,Returning,Economy,507,5,3,4,2,3,2,1,4,3,4,4,4,4,4,4,Neutral or Dissatisfied
119670,Male,33,Returning,Economy,507,0,0,1,2,2,2,2,2,1,1,1,1,2,1,2,Neutral or Dissatisfied
119671,Female,54,Returning,Business,2190,0,0,5,5,4,5,5,5,5,4,4,3,5,5,5,Satisfied
119672,Female,28,First-time,Economy Plus,507,0,0,2,2,2,2,3,4,5,4,5,5,3,5,2,Neutral or Dissatisfied
119673,Male,55,Returning,Economy Plus,507,0,0,2,4,3,2,2,3,2,2,2,2,4,2,3,Neutral or Dissatisfied
119674,Male,35,Returning,Economy Plus,507,0,0,5,3,4,3,1,3,4,2,2,2,4,2,4,Neutral or Dissatisfied
119675,Female,56,Returning,Business,1325,0,0,5,1,3,4,5,4,4,4,3,5,4,4,4,Satisfied
119677,Female,59,Returning,Business,1496,0,0,5,2,3,4,5,2,4,2,3,5,2,2,2,Satisfied
119678,Female,27,First-time,Business,1303,0,0,2,2,3,2,3,3,5,2,5,5,4,5,4,Neutral or Dissatisfied
119679,Male,45,Returning,Business,1325,0,0,4,4,3,3,4,4,3,4,1,3,4,4,4,Neutral or Dissatisfied
119680,Male,54,Returning,Business,903,0,0,4,4,5,4,4,4,4,4,3,4,4,4,4,Satisfied
119681,Female,64,Returning,Business,1325,0,0,4,4,4,4,4,1,4,4,3,3,1,1,1,Satisfied
119683,Male,56,Returning,Business,1325,0,0,5,1,4,4,4,5,5,1,3,2,5,5,5,Neutral or Dissatisfied
119686,Female,58,Returning,Business,3629,0,0,2,2,4,5,2,4,5,4,4,3,4,4,4,Satisfied
119687,Female,51,Returning,Business,1325,0,0,2,3,4,4,2,5,5,5,4,3,5,5,5,Satisfied
119688,Female,47,Returning,Business,1303,0,4,5,5,5,4,5,3,5,4,3,3,3,3,3,Satisfied
119689,Male,39,First-time,Business,1303,0,0,5,5,3,5,3,3,5,2,5,5,5,5,4,Satisfied
119690,Male,28,Returning,Business,1496,0,0,2,2,3,2,2,4,2,5,2,2,4,2,5,Satisfied
119693,Female,33,Returning,Business,1649,0,0,4,4,5,5,4,5,4,5,5,2,5,5,5,Satisfied
119695,Female,46,Returning,Business,1303,0,0,4,3,5,5,4,5,4,5,3,3,5,5,5,Satisfied
119696,Female,34,Returning,Business,1325,0,0,2,2,5,4,2,4,4,4,4,2,4,4,4,Satisfied
119697,Male,59,Returning,Business,1325,0,0,3,3,4,5,3,5,4,4,4,5,5,5,5,Satisfied
119698,Female,25,First-time,Business,1325,0,0,0,3,3,3,3,5,5,2,5,5,4,5,4,Neutral or Dissatisfied
119700,Male,56,Returning,Business,1303,0,0,3,3,5,5,3,5,5,5,3,4,5,5,5,Satisfied
119701,Male,30,Returning,Business,3919,0,0,3,3,3,3,3,5,3,3,3,3,5,3,5,Satisfied
119702,Female,23,Returning,Business,1430,0,0,5,5,1,3,5,3,3,1,3,3,4,3,3,Neutral or Dissatisfied
119704,Male,48,Returning,Business,2928,0,1,2,2,3,5,2,4,5,4,5,4,4,4,4,Satisfied
119705,Female,24,First-time,Economy,1303,0,0,5,5,4,5,4,3,5,3,5,5,5,5,4,Satisfied
119706,Male,24,Returning,Business,1496,0,0,4,4,5,4,4,5,4,2,4,4,5,4,4,Satisfied
119707,Female,36,Returning,Business,1303,0,0,5,5,4,5,5,2,5,2,3,4,2,2,2,Satisfied
119708,Female,35,Returning,Business,2740,0,0,4,4,1,2,4,2,3,2,3,4,2,2,2,Neutral or Dissatisfied
119709,Female,25,Returning,Business,2260,0,1,4,4,4,4,4,2,4,4,4,4,4,4,4,Neutral or Dissatisfied
119710,Female,41,Returning,Business,3050,0,5,5,2,5,5,2,4,4,4,4,3,4,4,4,Satisfied
119711,Female,55,Returning,Business,1430,0,0,3,3,5,4,3,5,4,4,5,3,5,5,5,Satisfied
119713,Male,24,First-time,Economy,1325,10,0,1,1,5,1,1,5,3,5,3,3,5,3,4,Neutral or Dissatisfied
119714,Female,45,Returning,Business,1325,0,5,1,1,4,5,1,5,4,5,4,5,5,5,5,Satisfied
119715,Male,43,Returning,Business,1325,0,0,3,3,5,5,3,5,4,5,4,3,5,5,5,Satisfied
119716,Female,18,First-time,Economy,1303,0,0,1,1,2,1,3,4,5,5,5,5,3,5,4,Neutral or Dissatisfied
119719,Female,44,First-time,Business,1303,0,2,5,5,4,5,2,4,2,3,2,2,4,2,5,Satisfied
119720,Female,59,Returning,Business,1325,0,0,3,4,3,5,3,5,5,5,4,2,5,5,5,Satisfied
119722,Male,21,First-time,Economy,1303,0,1,2,2,4,2,4,2,4,1,4,4,3,4,3,Neutral or Dissatisfied
119723,Female,47,Returning,Business,3251,0,0,4,4,5,5,4,4,4,4,5,4,4,4,4,Satisfied
119724,Male,44,Returning,Business,1303,0,2,4,1,4,4,4,4,3,3,3,5,4,4,4,Neutral or Dissatisfied
119725,Male,42,Returning,Economy,1303,0,0,1,1,4,1,1,3,1,2,1,1,3,1,4,Neutral or Dissatisfied
119726,Male,46,Returning,Business,1920,0,0,4,4,1,3,4,1,3,1,4,2,1,1,1,Neutral or Dissatisfied
119729,Female,30,First-time,Economy,1030,2,10,3,3,3,3,3,1,1,2,1,1,3,1,3,Neutral or Dissatisfied
119730,Male,51,Returning,Economy,903,0,0,2,2,4,5,2,4,5,2,5,5,4,5,1,Satisfied
119731,Female,54,First-time,Economy,925,0,0,2,2,1,2,3,3,2,4,2,2,4,2,3,Neutral or Dissatisfied
119733,Female,54,Returning,Business,1030,0,0,4,4,2,1,4,2,3,2,4,2,2,2,2,Satisfied
119735,Male,27,Returning,Economy,1430,0,0,4,1,5,1,4,5,5,4,5,5,5,5,3,Neutral or Dissatisfied
119736,Female,10,Returning,Economy,1325,0,0,1,3,3,3,3,3,5,4,5,5,3,5,4,Neutral or Dissatisfied
119737,Male,50,Returning,Economy,1303,6,4,4,3,5,3,4,5,1,4,1,1,4,1,4,Neutral or Dissatisfied
119738,Male,40,Returning,Economy,1303,0,0,3,3,4,3,3,1,2,3,2,2,4,2,3,Neutral or Dissatisfied
119739,Female,25,Returning,Economy,1303,0,0,5,3,5,3,1,3,2,2,2,2,5,2,3,Neutral or Dissatisfied
119740,Male,28,Returning,Economy,1303,2,0,5,2,5,2,4,4,1,1,1,1,3,1,4,Neutral or Dissatisfied
119742,Female,35,Returning,Economy,1496,0,0,1,3,4,3,4,4,3,3,3,3,4,3,3,Neutral or Dissatisfied
119743,Male,25,Returning,Economy,1496,0,0,3,1,1,1,2,5,5,5,5,5,1,5,4,Neutral or Dissatisfied
119745,Female,65,Returning,Economy,1303,0,0,2,2,4,2,4,4,3,2,1,4,4,4,4,Neutral or Dissatisfied
119746,Male,7,Returning,Economy,1303,2,0,4,3,5,3,4,4,2,4,4,4,4,4,3,Neutral or Dissatisfied
119747,Male,64,Returning,Economy,1303,0,0,5,1,3,1,4,5,4,5,5,5,5,5,3,Neutral or Dissatisfied
119748,Female,28,Returning,Economy,1303,0,0,3,2,3,2,3,3,2,2,2,2,3,2,2,Neutral or Dissatisfied
119749,Male,12,Returning,Economy,1303,0,0,5,3,3,3,1,5,3,4,3,3,5,3,3,Neutral or Dissatisfied
119751,Female,25,Returning,Economy,1496,0,0,5,2,1,2,2,3,4,5,4,4,5,4,3,Neutral or Dissatisfied
119752,Male,9,Returning,Economy,1325,0,0,2,1,1,1,3,4,2,2,2,2,4,2,4,Neutral or Dissatisfied
119754,Female,33,Returning,Economy,1325,0,0,5,1,3,1,4,3,4,2,4,4,4,4,4,Neutral or Dissatisfied
119755,Female,62,Returning,Economy,1430,0,0,2,4,1,4,4,2,4,4,3,3,2,2,2,Neutral or Dissatisfied
119756,Female,18,First-time,Economy,1351,0,0,5,5,3,5,5,3,4,4,4,4,5,4,5,Satisfied
119757,Female,52,Returning,Business,1325,0,0,2,2,5,5,2,2,5,2,4,2,2,2,2,Satisfied
119758,Female,54,Returning,Business,1303,0,4,2,2,3,4,2,3,4,3,4,3,3,3,3,Satisfied
119760,Female,64,Returning,Economy Plus,1303,0,0,2,2,2,3,3,2,3,2,4,1,2,2,2,Neutral or Dissatisfied
119761,Female,50,Returning,Economy Plus,1303,10,0,4,2,4,3,2,4,5,2,3,2,4,4,3,Neutral or Dissatisfied
119762,Male,19,Returning,Economy Plus,1325,0,8,4,1,4,1,4,4,1,5,1,1,3,1,3,Neutral or Dissatisfied
119765,Male,7,Returning,Economy Plus,1325,0,6,5,3,5,3,4,3,4,5,2,2,5,2,4,Neutral or Dissatisfied
119767,Female,59,Returning,Business,3298,1,0,2,2,3,4,2,4,4,4,5,3,4,4,4,Satisfied
119769,Female,48,First-time,Business,936,0,0,1,1,3,1,5,4,2,3,2,2,5,2,5,Neutral or Dissatisfied
119771,Male,41,Returning,Business,936,0,0,1,1,4,5,1,4,5,4,5,3,4,4,4,Satisfied
119772,Female,48,Returning,Business,912,0,2,4,4,3,5,4,4,5,4,5,5,4,4,4,Satisfied
119773,Female,59,Returning,Business,1569,0,0,2,1,1,3,1,2,3,2,3,3,2,2,2,Neutral or Dissatisfied
119775,Male,32,Returning,Business,936,0,0,1,1,5,5,1,3,5,4,5,5,5,5,5,Satisfied
119776,Male,14,Returning,Business,3457,0,0,1,1,4,4,1,5,4,5,4,4,4,4,4,Satisfied
119778,Male,11,Returning,Business,912,0,0,5,5,5,5,1,3,4,2,4,4,4,4,4,Satisfied
119779,Female,61,Returning,Business,936,3,0,5,4,1,4,2,3,1,4,2,1,3,3,3,Neutral or Dissatisfied
119782,Male,31,Returning,Business,912,0,0,4,5,5,5,3,5,1,5,2,2,5,2,4,Satisfied
119783,Male,21,First-time,Economy,912,0,0,4,4,5,4,3,5,5,5,1,1,5,1,5,Neutral or Dissatisfied
119784,Female,21,Returning,Business,3714,0,0,2,2,3,5,2,5,5,2,5,5,5,5,4,Satisfied
119786,Female,27,First-time,Business,912,0,0,4,4,5,4,4,3,1,2,1,1,5,1,4,Satisfied
119788,Female,32,Returning,Business,912,0,0,4,4,4,4,4,3,4,4,4,4,5,4,4,Satisfied
119789,Male,51,Returning,Business,2152,0,0,5,5,4,5,5,4,4,4,5,2,4,4,4,Satisfied
119790,Female,22,First-time,Economy,1032,0,0,1,1,4,1,1,5,2,4,2,2,4,2,5,Neutral or Dissatisfied
119792,Male,31,Returning,Business,936,0,0,2,3,4,4,2,5,5,3,5,5,4,5,5,Satisfied
119794,Male,41,Returning,Business,1605,0,0,5,5,4,4,5,5,5,4,3,5,5,5,5,Satisfied
119795,Male,13,First-time,Economy,936,0,0,2,2,5,2,4,3,2,3,2,2,5,2,5,Neutral or Dissatisfied
119797,Male,42,Returning,Business,1948,0,0,2,2,3,4,2,4,4,4,4,4,4,4,4,Satisfied
119799,Female,54,Returning,Business,936,0,0,5,5,5,4,5,4,4,5,4,5,4,4,4,Satisfied
119800,Male,47,Returning,Business,2857,0,0,2,3,5,4,2,4,5,4,4,4,4,4,4,Satisfied
119801,Male,39,Returning,Business,2176,0,0,2,2,3,4,2,4,5,4,3,3,4,4,4,Satisfied
119802,Male,39,Returning,Business,3868,3,3,3,3,3,5,3,1,5,2,5,2,1,1,1,Satisfied
119804,Female,42,Returning,Business,2147,0,0,2,2,3,4,2,5,5,5,4,3,5,5,5,Satisfied
119806,Male,55,Returning,Business,936,0,3,3,3,5,5,3,5,4,5,3,5,5,5,5,Satisfied
119807,Female,37,Returning,Business,936,0,0,2,3,4,3,2,3,3,3,4,5,3,3,3,Neutral or Dissatisfied
119809,Female,32,First-time,Business,912,0,0,3,3,5,3,2,4,4,2,4,4,4,4,4,Neutral or Dissatisfied
119810,Male,27,First-time,Business,912,0,0,1,1,4,1,1,4,3,2,3,3,5,3,5,Neutral or Dissatisfied
119811,Male,38,First-time,Business,936,6,7,5,5,5,5,1,3,5,5,5,5,4,5,4,Satisfied
119812,Male,29,First-time,Business,912,0,0,3,3,4,3,4,5,4,3,3,3,4,3,5,Neutral or Dissatisfied
119813,Male,48,Returning,Business,936,0,0,1,1,3,5,1,5,4,5,5,2,5,5,5,Satisfied
119814,Female,49,Returning,Business,3842,0,0,2,3,4,4,2,2,5,2,3,4,2,2,2,Satisfied
119816,Female,43,Returning,Business,912,0,0,5,4,5,5,4,4,5,4,5,4,4,4,4,Satisfied
119818,Male,32,Returning,Economy,912,3,0,1,2,1,4,2,1,4,1,4,4,3,4,3,Neutral or Dissatisfied
119819,Male,48,Returning,Business,912,0,0,4,4,4,5,4,5,4,5,3,4,5,5,5,Satisfied
119820,Female,19,Returning,Business,936,0,0,3,3,5,5,3,5,5,3,5,5,4,5,4,Satisfied
119821,Male,31,Returning,Business,2528,0,0,3,3,4,2,3,1,2,4,2,2,4,2,4,Neutral or Dissatisfied
119822,Male,38,First-time,Business,936,0,0,3,3,3,3,3,5,3,5,3,3,5,3,5,Neutral or Dissatisfied
119823,Male,20,First-time,Economy,912,0,0,3,3,2,3,4,2,5,3,5,5,4,5,3,Neutral or Dissatisfied
119824,Male,26,Returning,Business,2997,0,0,4,4,4,4,4,3,4,4,4,4,4,4,4,Satisfied
119825,Female,22,First-time,Economy,912,0,0,3,3,2,3,4,1,3,2,3,3,4,3,4,Neutral or Dissatisfied
119826,Female,22,Returning,Business,2788,0,0,4,4,4,5,4,3,5,3,5,5,4,5,5,Satisfied
119827,Male,53,Returning,Business,936,4,3,3,3,3,4,3,5,5,5,3,5,5,5,5,Satisfied
119829,Female,53,Returning,Business,3113,4,4,5,5,5,5,5,5,5,5,4,4,5,5,5,Satisfied
119830,Female,55,Returning,Business,2164,8,0,3,3,5,5,3,4,4,4,3,5,4,4,4,Satisfied
119831,Male,40,Returning,Business,3365,0,0,2,2,3,5,2,3,5,4,3,5,3,3,3,Satisfied
119832,Male,40,Returning,Business,2070,8,0,3,3,4,5,3,5,4,5,5,5,5,5,5,Satisfied
119834,Female,56,Returning,Business,912,0,1,2,2,4,5,2,4,4,4,5,3,4,4,4,Satisfied
119835,Female,10,Returning,Business,936,0,0,4,4,1,1,4,2,2,3,2,2,3,2,4,Neutral or Dissatisfied
119836,Male,54,Returning,Business,912,0,5,3,3,3,4,3,4,4,4,4,4,4,4,4,Satisfied
119837,Female,38,Returning,Economy,1095,0,0,1,1,1,3,1,4,3,1,3,3,4,3,3,Neutral or Dissatisfied
119840,Male,45,First-time,Economy,912,0,0,3,3,4,3,4,3,5,1,5,5,3,5,4,Neutral or Dissatisfied
119841,Female,53,Returning,Economy,936,2,6,1,2,2,4,1,3,3,3,4,1,3,3,3,Neutral or Dissatisfied
119842,Female,22,Returning,Economy,912,0,7,1,5,1,4,5,3,3,3,4,4,4,4,4,Neutral or Dissatisfied
119843,Female,45,Returning,Business,1691,0,0,5,5,3,4,5,4,5,4,4,5,4,4,4,Satisfied
119844,Male,53,Returning,Economy,1095,0,0,5,5,3,3,5,1,3,1,3,3,4,3,3,Neutral or Dissatisfied
119845,Female,29,First-time,Business,936,0,0,0,0,5,0,4,4,1,3,4,4,4,4,5,Satisfied
119846,Female,15,Returning,Business,3588,0,0,4,2,2,2,4,4,2,2,2,2,4,2,3,Neutral or Dissatisfied
119847,Male,31,Returning,Business,2894,0,0,5,4,2,4,4,4,4,3,4,4,3,4,3,Neutral or Dissatisfied
119848,Male,45,Returning,Business,512,0,0,2,4,3,4,2,4,1,4,5,3,4,4,4,Satisfied
119849,Male,38,Returning,Business,2880,0,6,1,1,4,1,1,5,2,5,2,1,5,5,5,Satisfied
119851,Male,38,Returning,Business,512,0,0,3,3,1,3,3,3,3,3,3,2,3,3,3,Neutral or Dissatisfied
119852,Female,21,First-time,Economy,912,0,0,1,1,5,1,1,3,4,2,4,4,4,4,2,Satisfied
119853,Female,34,Returning,Business,3937,0,0,3,3,2,4,3,5,1,5,2,1,5,5,5,Satisfied
119854,Female,63,Returning,Business,3669,0,0,3,3,1,4,3,5,5,5,3,3,5,5,5,Satisfied
119855,Male,45,Returning,Economy,536,0,0,4,4,1,2,4,2,2,4,2,2,4,2,3,Neutral or Dissatisfied
119856,Male,33,Returning,Business,1530,0,0,4,4,5,2,4,4,2,1,2,2,4,2,1,Satisfied
119857,Female,28,Returning,Economy,912,0,0,3,3,4,2,3,4,2,4,2,2,4,2,3,Neutral or Dissatisfied
119858,Male,42,Returning,Economy,512,0,0,4,4,5,5,4,2,5,1,5,5,2,5,3,Satisfied
119859,Male,60,Returning,Economy,936,0,0,3,5,4,2,5,1,2,4,2,2,3,2,3,Neutral or Dissatisfied
119860,Male,32,Returning,Economy,936,5,1,2,5,1,5,3,3,5,4,3,3,3,3,2,Satisfied
119861,Male,30,Returning,Economy,912,0,0,5,3,3,3,3,5,1,3,1,1,5,1,4,Neutral or Dissatisfied
119862,Male,17,Returning,Economy,936,0,0,4,2,5,2,1,3,5,2,1,1,4,1,4,Neutral or Dissatisfied
119864,Female,28,Returning,Economy,936,0,0,4,4,5,4,3,5,2,5,5,5,5,5,4,Neutral or Dissatisfied
119866,Female,68,Returning,Economy,936,0,0,5,4,4,4,2,3,4,4,4,3,3,3,3,Neutral or Dissatisfied
119867,Male,67,Returning,Economy,1095,0,0,5,4,3,4,1,4,3,1,3,3,2,3,3,Neutral or Dissatisfied
119869,Male,34,Returning,Economy,936,0,0,4,3,5,3,4,4,4,2,4,4,4,4,5,Neutral or Dissatisfied
119870,Female,36,Returning,Economy,912,0,0,5,2,5,2,3,4,3,4,3,3,4,3,4,Neutral or Dissatisfied
119871,Male,64,Returning,Economy,936,0,5,3,2,4,2,2,1,2,1,3,3,3,3,5,Neutral or Dissatisfied
119872,Female,30,Returning,Economy,936,0,0,5,1,2,1,4,4,1,4,4,4,2,4,5,Neutral or Dissatisfied
119873,Male,41,Returning,Economy,936,0,8,4,2,5,2,4,5,5,4,1,1,5,1,4,Neutral or Dissatisfied
119874,Female,21,Returning,Economy,912,2,0,5,0,3,0,1,4,1,3,1,1,5,1,5,Satisfied
119875,Male,27,Returning,Economy,912,7,0,5,1,4,1,4,5,3,5,3,3,5,3,5,Neutral or Dissatisfied
119877,Female,44,Returning,Economy,936,0,0,5,1,4,4,2,3,5,1,3,4,3,3,3,Neutral or Dissatisfied
119879,Female,63,Returning,Economy,936,7,4,4,2,5,4,2,2,5,2,3,4,2,2,2,Neutral or Dissatisfied
119880,Female,39,Returning,Economy,936,0,0,5,4,3,4,5,3,4,5,4,4,5,4,5,Neutral or Dissatisfied
119881,Female,27,Returning,Economy,912,0,0,3,2,3,2,4,1,1,4,1,1,4,1,4,Neutral or Dissatisfied
119882,Female,60,Returning,Economy,912,0,3,5,3,4,4,4,1,5,3,3,2,1,1,1,Neutral or Dissatisfied
119886,Male,43,Returning,Economy,912,0,0,1,3,1,3,3,2,2,1,2,2,4,2,4,Neutral or Dissatisfied
119887,Female,61,Returning,Economy,936,0,0,4,1,5,5,3,3,4,1,4,3,3,3,3,Neutral or Dissatisfied
119888,Male,30,Returning,Economy,912,0,7,4,4,4,4,2,5,3,3,4,4,5,4,5,Neutral or Dissatisfied
119889,Female,18,Returning,Economy,936,0,0,4,2,3,2,3,4,5,4,5,5,4,5,4,Neutral or Dissatisfied
119890,Male,15,Returning,Economy,912,4,0,5,2,5,2,4,4,3,5,3,3,4,3,4,Neutral or Dissatisfied
119892,Male,39,Returning,Business,3904,0,9,5,1,5,4,5,4,5,4,4,4,4,4,4,Satisfied
119893,Female,21,First-time,Economy,912,0,7,1,1,4,1,5,4,4,3,4,4,5,4,4,Neutral or Dissatisfied
119894,Female,22,First-time,Economy,912,0,0,3,3,2,3,3,3,3,3,3,3,3,3,2,Neutral or Dissatisfied
119895,Male,39,Returning,Business,936,0,0,5,5,4,4,5,4,5,4,5,2,4,4,4,Satisfied
119896,Female,46,Returning,Business,912,5,0,1,1,5,4,1,4,4,4,4,2,4,4,4,Satisfied
119897,Male,33,Returning,Economy Plus,912,2,5,1,1,2,2,1,4,2,3,2,2,3,2,4,Neutral or Dissatisfied
119898,Male,12,First-time,Business,912,0,0,0,4,3,4,5,4,3,4,3,3,4,3,4,Satisfied
119899,Female,45,Returning,Business,936,0,0,2,2,5,5,2,4,4,4,4,4,4,4,4,Satisfied
119900,Male,40,Returning,Business,2479,0,0,2,2,3,5,2,5,4,5,5,2,5,5,5,Satisfied
119902,Male,37,Returning,Economy Plus,936,2,10,5,2,3,3,5,3,3,1,3,3,4,3,3,Neutral or Dissatisfied
119903,Female,22,First-time,Business,912,0,0,0,4,5,4,2,3,4,3,4,4,2,4,4,Satisfied
119904,Female,19,Returning,Economy Plus,912,2,0,5,2,5,2,1,5,4,4,3,3,5,3,5,Neutral or Dissatisfied
119905,Male,40,Returning,Economy Plus,912,0,0,5,3,4,3,5,5,1,5,1,1,5,1,4,Neutral or Dissatisfied
119906,Male,35,Returning,Economy Plus,912,0,0,5,2,4,2,1,5,5,5,5,5,4,5,4,Neutral or Dissatisfied
119907,Female,54,Returning,Economy Plus,936,0,0,3,5,3,3,3,4,3,5,1,2,4,4,4,Satisfied
119908,Male,31,Returning,Economy Plus,912,0,0,5,3,1,3,1,3,3,2,3,3,3,3,1,Neutral or Dissatisfied
119910,Male,60,Returning,Business,3171,0,0,5,2,3,5,5,5,5,5,3,5,5,5,5,Satisfied
119911,Female,50,Returning,Business,1009,0,0,5,5,3,5,5,5,4,5,3,3,5,5,5,Satisfied
119913,Female,33,Returning,Business,3296,0,0,5,5,3,5,5,5,4,5,4,5,5,5,5,Satisfied
119914,Female,48,Returning,Business,872,0,0,4,4,3,4,4,2,4,2,2,4,2,2,2,Neutral or Dissatisfied
119915,Male,23,Returning,Business,3117,1,0,5,5,4,4,5,5,4,4,4,4,4,4,5,Satisfied
119917,Male,16,First-time,Economy,1009,0,0,1,1,1,1,3,3,3,2,4,4,4,4,4,Neutral or Dissatisfied
119918,Male,11,Returning,Business,868,0,0,4,3,4,3,3,2,2,4,2,2,4,2,4,Neutral or Dissatisfied
119920,Female,31,Returning,Business,2236,0,10,5,5,3,4,5,3,4,4,4,4,5,4,4,Satisfied
119921,Male,29,Returning,Business,2798,0,3,5,5,3,5,5,3,4,3,4,4,4,4,4,Satisfied
119922,Female,58,Returning,Business,1507,3,6,2,2,3,5,2,5,4,5,4,4,5,5,5,Satisfied
119923,Female,43,Returning,Business,868,0,1,1,1,5,5,1,3,5,4,3,5,3,3,3,Satisfied
119924,Female,34,Returning,Business,868,0,0,3,5,4,4,3,5,5,5,4,4,5,5,5,Satisfied
119925,Female,42,Returning,Business,3509,6,7,5,5,5,5,5,4,4,4,4,4,4,4,4,Satisfied
119926,Male,24,Returning,Business,1531,0,0,1,1,5,4,1,5,4,2,4,4,4,4,5,Satisfied
119927,Male,60,Returning,Business,2726,0,3,5,5,5,5,5,5,4,5,3,5,5,5,5,Satisfied
119928,Female,42,Returning,Business,1984,0,0,3,1,3,5,3,4,5,4,5,4,4,4,4,Satisfied
119929,Female,39,First-time,Business,868,2,0,4,4,4,4,2,3,4,2,4,4,4,4,4,Satisfied
119930,Male,55,Returning,Business,868,0,0,3,3,3,4,3,4,5,4,4,3,4,4,4,Satisfied
119931,Female,22,First-time,Economy,1009,0,0,4,4,3,4,3,3,1,4,1,1,5,1,5,Satisfied
119932,Male,39,First-time,Economy,1009,0,0,5,5,1,5,3,3,5,2,5,5,3,5,4,Neutral or Dissatisfied
119933,Male,41,Returning,Business,868,0,0,1,1,5,4,1,5,5,4,3,2,5,5,5,Satisfied
119934,Female,40,Returning,Business,2782,0,0,1,1,5,5,1,5,4,5,5,4,5,5,5,Satisfied
119935,Male,34,Returning,Business,868,0,0,4,4,5,4,4,4,4,4,4,3,4,4,4,Satisfied
119936,Male,30,Returning,Business,868,0,7,4,4,4,5,4,3,5,4,5,5,4,5,4,Satisfied
119937,Female,29,First-time,Economy,868,0,2,2,2,1,2,3,4,2,5,2,2,4,2,3,Neutral or Dissatisfied
119938,Female,20,First-time,Economy,868,0,0,2,2,3,2,3,1,4,3,4,4,4,4,4,Neutral or Dissatisfied
119939,Male,54,Returning,Business,3485,0,0,4,4,5,5,4,5,5,5,3,2,5,5,5,Satisfied
119940,Female,40,Returning,Business,1009,0,0,5,5,4,5,5,2,5,2,5,4,2,2,2,Satisfied
119941,Female,26,Returning,Business,1930,0,0,1,1,3,4,1,5,4,5,4,4,4,4,5,Satisfied
119942,Female,30,First-time,Economy,1009,0,2,3,3,4,3,1,1,5,3,5,5,2,5,2,Neutral or Dissatisfied
119943,Male,43,First-time,Business,1009,0,2,2,2,3,1,3,3,5,2,5,5,4,5,4,Neutral or Dissatisfied
119944,Male,65,Returning,Business,1009,0,0,3,3,4,4,3,4,5,4,4,3,4,4,4,Satisfied
119945,Male,44,Returning,Business,3050,0,3,2,2,3,4,2,4,4,4,4,5,4,4,4,Satisfied
119946,Female,29,First-time,Economy,868,0,0,2,2,4,2,3,1,5,5,3,3,4,3,3,Neutral or Dissatisfied
119947,Female,26,Returning,Economy,1009,0,0,4,4,3,2,4,3,3,1,2,2,3,2,4,Neutral or Dissatisfied
119948,Male,29,First-time,Business,1009,0,0,2,2,5,2,4,3,3,5,3,3,4,3,4,Neutral or Dissatisfied
