ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating
127546,Female,26,First-time,Economy,1009,2,0,1,1,2,1,3,2,2,4,2,2,3,2,3,Neutral or Dissatisfied,moderate distance,1,4,0,10,yes,3,5,4,0
127547,Male,35,Returning,Business,2432,0,4,1,1,1,3,1,2,4,2,3,4,2,2,2,Neutral or Dissatisfied,long distance,2,3,0,7,yes,2,4,4,0
127549,Male,34,Returning,Economy,1009,0,0,3,2,4,2,4,4,5,1,5,5,3,5,4,Neutral or Dissatisfied,moderate distance,1,3,0,2,no,1,4,2,0
127550,Female,41,Returning,Economy,1009,0,3,4,3,3,3,4,5,5,5,5,5,4,5,5,Neutral or Dissatisfied,moderate distance,3,3,0,9,yes,3,5,5,0
127553,Female,12,Returning,Economy,1009,0,0,4,2,3,2,4,1,2,2,4,4,3,4,4,Neutral or Dissatisfied,moderate distance,2,1,0,"",no,1,2,3,0
127554,Female,54,Returning,Business,2053,0,0,1,1,4,5,1,4,5,4,3,3,4,4,4,Satisfied,long distance,0,0,0,"",no,0,1,0,0
127555,Female,38,First-time,Business,1009,0,0,2,2,3,2,3,3,3,5,2,2,4,2,4,Neutral or Dissatisfied,moderate distance,1,1,0,"",no,1,1,1,0
127556,Male,52,Returning,Economy Plus,1009,0,0,4,2,5,2,1,2,5,5,5,5,2,5,1,Neutral or Dissatisfied,moderate distance,4,3,0,9,yes,4,4,5,0
127557,Female,15,Returning,Economy Plus,1009,0,0,2,3,1,3,3,3,2,2,2,2,3,2,3,Neutral or Dissatisfied,moderate distance,0,0,0,1,no,1,4,2,0
127558,Male,32,Returning,Economy Plus,1009,0,0,4,3,1,3,3,3,5,3,2,2,4,2,2,Neutral or Dissatisfied,moderate distance,0,3,0,9,yes,4,5,5,0
127559,Male,54,Returning,Business,1670,0,0,5,2,5,4,5,4,5,4,4,3,4,4,4,Satisfied,moderate distance,3,4,0,8,yes,3,5,5,0
127560,Female,28,Returning,Business,1670,0,0,2,2,5,5,2,4,5,5,5,5,4,5,3,Satisfied,moderate distance,3,4,0,7,yes,2,4,5,0
127562,Male,43,Returning,Business,1670,0,0,1,1,3,3,1,2,4,2,5,4,2,2,2,Satisfied,moderate distance,1,2,0,5,yes,2,3,4,0
127564,Female,25,Returning,Business,1670,0,0,5,5,4,5,5,3,5,2,5,5,4,5,4,Satisfied,moderate distance,2,4,0,3,no,4,3,4,0
127565,Female,35,Returning,Business,1670,0,0,1,1,3,5,1,5,5,5,3,5,5,5,5,Satisfied,moderate distance,0,0,0,8,yes,0,0,4,0
127567,Female,42,First-time,Economy,1082,0,0,4,4,2,4,3,4,1,5,1,1,4,1,3,Neutral or Dissatisfied,moderate distance,0,0,0,9,yes,0,0,4,0
127569,Male,20,First-time,Economy,1178,0,0,3,3,2,3,4,2,5,4,5,5,4,5,4,Satisfied,moderate distance,0,0,0,10,yes,0,0,4,0
127571,Female,11,Returning,Economy,1670,0,0,0,2,4,2,3,3,1,1,1,1,2,1,4,Neutral or Dissatisfied,moderate distance,0,0,0,10,yes,0,0,4,0
127572,Male,57,Returning,Economy,1670,0,0,3,1,1,1,4,3,4,1,4,4,4,4,4,Neutral or Dissatisfied,moderate distance,0,0,0,8,yes,0,0,4,0
127573,Female,59,Returning,Economy,1670,0,0,4,3,3,3,3,1,3,3,1,5,1,1,1,Neutral or Dissatisfied,moderate distance,0,0,0,1,no,0,0,4,0
127575,Male,11,Returning,Economy,1670,0,0,0,1,3,1,5,3,3,5,4,4,4,4,5,Neutral or Dissatisfied,moderate distance,3,3,1,4,no,2,3,3,4
127576,Female,17,Returning,Economy,1670,0,0,0,3,3,3,3,4,4,4,4,4,4,4,4,Neutral or Dissatisfied,moderate distance,1,1,2,2,no,1,2,1,2
127578,Female,51,Returning,Business,1773,0,0,5,5,4,5,5,4,4,4,4,3,4,4,4,Satisfied,long distance,4,4,3,9,yes,4,5,5,5
127579,Male,40,Returning,Business,1773,0,0,3,3,4,4,3,4,4,4,4,4,4,4,4,Satisfied,long distance,0,1,1,1,no,1,2,1,1
127580,Male,58,Returning,Business,1773,0,0,1,1,3,4,1,4,4,4,5,5,4,4,4,Satisfied,long distance,0,0,1,3,yes,3,3,4,0
127581,Male,25,First-time,Economy,902,0,0,3,3,2,3,3,2,4,1,4,4,4,4,3,Neutral or Dissatisfied,moderate distance,0,0,1,2,no,3,3,2,0
127582,Male,35,Returning,Business,1773,0,0,1,1,3,5,1,5,4,5,5,5,5,5,5,Satisfied,long distance,1,1,3,2,no,3,3,1,1
127583,Male,45,Returning,Business,273,1,0,0,0,3,5,4,2,5,2,4,3,2,2,2,Satisfied,short distance,0,0,0,1,no,0,0,1,0
127584,Female,42,Returning,Business,1773,0,0,4,4,3,3,4,5,4,4,4,3,5,5,5,Satisfied,long distance,0,4,5,10,yes,5,5,5,5
127585,Male,32,Returning,Business,1773,0,0,2,2,4,5,2,4,5,4,5,5,5,5,3,Satisfied,long distance,0,0,1,2,no,2,3,1,0
127586,Male,23,First-time,Economy,1019,0,4,4,4,5,4,2,3,4,5,4,4,5,4,5,Satisfied,moderate distance,0,0,5,10,yes,3,5,5,2
127587,Male,51,Returning,Business,1773,7,8,2,2,3,4,2,5,5,5,3,3,5,5,5,Satisfied,long distance,5,0,5,10,yes,5,5,5,3
127588,Female,50,Returning,Business,1773,0,0,1,1,4,3,1,5,4,5,4,3,5,5,5,Satisfied,long distance,3,4,5,10,yes,5,4,5,5
127589,Male,23,First-time,Business,1074,0,0,0,0,3,0,1,4,3,3,3,3,4,3,4,Satisfied,moderate distance,0,4,4,8,yes,4,4,5,0
127591,Female,40,Returning,Business,1773,0,0,2,2,3,2,2,2,3,2,3,2,2,2,2,Neutral or Dissatisfied,long distance,0,0,2,2,no,1,1,2,0
127592,Female,36,Returning,Business,1773,0,0,1,1,5,4,1,4,4,4,3,2,4,4,4,Satisfied,long distance,1,1,4,2,no,4,4,1,5
127593,Male,41,Returning,Business,1773,0,8,1,1,5,5,1,5,5,5,5,3,5,5,5,Satisfied,long distance,0,4,5,10,yes,5,5,5,4
127595,Female,47,Returning,Business,1773,2,0,5,5,5,4,5,4,4,4,4,4,4,4,4,Satisfied,long distance,0,4,1,5,no,5,3,4,2
127597,Female,42,Returning,Business,1773,0,5,4,4,4,4,4,4,4,4,5,2,4,4,4,Satisfied,long distance,1,1,1,1,no,1,1,1,1
127598,Female,36,First-time,Economy,1773,0,0,3,3,4,3,3,1,2,1,2,2,4,2,4,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,1,1,0
127599,Male,21,First-time,Economy,1773,0,0,3,3,3,3,4,3,4,5,4,4,5,4,4,Neutral or Dissatisfied,long distance,0,0,1,1,no,0,0,1,0
127600,Male,49,Returning,Business,1773,7,0,5,5,3,4,5,4,5,4,5,3,4,4,4,Satisfied,long distance,0,0,0,1,no,0,0,1,0
127601,Male,26,Returning,Business,1773,0,0,4,4,3,5,4,3,4,5,4,4,4,4,3,Satisfied,long distance,0,0,1,1,no,2,3,1,0
127602,Female,37,First-time,Business,1773,0,0,3,3,3,3,4,5,4,2,4,4,4,4,4,Neutral or Dissatisfied,long distance,0,1,1,1,no,2,2,1,0
127604,Male,58,Returning,Business,1773,6,0,1,1,5,5,1,4,4,4,4,5,4,4,4,Satisfied,long distance,0,0,1,1,no,0,0,1,0
127605,Female,41,Returning,Business,1773,0,0,4,4,4,3,4,4,4,5,3,3,4,4,4,Satisfied,long distance,0,0,2,1,no,0,0,1,0
127606,Female,58,Returning,Business,1773,0,0,4,4,5,4,4,5,4,4,4,3,5,5,5,Satisfied,long distance,1,1,1,1,no,3,4,2,2
127607,Female,55,Returning,Economy,1773,2,0,2,5,4,2,2,3,3,3,4,3,3,3,3,Neutral or Dissatisfied,long distance,0,0,0,1,no,0,0,1,0
127608,Male,29,First-time,Business,1773,0,0,4,4,4,4,3,3,3,5,3,3,5,3,3,Neutral or Dissatisfied,long distance,1,0,1,1,no,2,1,1,1
127609,Female,42,Returning,Business,1773,0,0,3,3,5,3,3,4,5,4,3,4,4,4,4,Satisfied,long distance,0,0,0,1,no,0,0,1,0
127610,Male,53,Returning,Business,1773,0,0,2,2,5,4,2,5,5,5,5,4,5,5,5,Satisfied,long distance,0,2,1,3,no,2,4,2,0
127611,Male,29,First-time,Business,1488,0,0,5,5,3,5,4,4,4,3,4,4,4,4,4,Satisfied,moderate distance,2,3,1,6,yes,3,4,5,5
127612,Female,45,Returning,Business,1773,1,0,2,2,4,3,2,3,4,3,4,4,3,3,3,Satisfied,long distance,0,3,5,10,yes,4,5,5,0
127613,Male,39,Returning,Business,1773,0,0,4,4,4,2,4,1,3,1,1,4,1,1,1,Neutral or Dissatisfied,long distance,0,3,5,10,yes,5,5,5,0
127615,Male,47,Returning,Economy,1773,0,0,2,2,4,2,2,1,2,3,2,2,3,2,4,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127616,Female,40,Returning,Business,1773,1,0,5,5,4,4,5,4,4,4,3,3,4,4,4,Satisfied,long distance,0,0,2,2,no,2,5,5,0
127617,Female,40,Returning,Economy,1773,0,0,3,3,2,3,3,2,3,1,3,3,2,3,1,Neutral or Dissatisfied,long distance,0,0,4,9,yes,3,4,5,0
127618,Male,43,First-time,Business,1773,0,0,3,3,5,3,1,5,1,3,2,2,5,2,5,Neutral or Dissatisfied,long distance,0,0,4,8,yes,4,5,5,0
127619,Male,41,Returning,Business,1773,0,6,3,3,5,5,3,5,4,5,4,3,5,5,5,Satisfied,long distance,0,1,1,1,no,1,1,1,1
127620,Male,54,Returning,Business,1773,4,0,1,1,4,5,1,2,4,2,5,4,2,2,2,Satisfied,long distance,0,0,1,1,no,1,1,1,0
127621,Female,54,Returning,Business,1773,0,0,1,1,3,3,1,4,5,4,5,5,4,4,4,Satisfied,long distance,0,0,4,8,yes,4,5,4,0
127622,Female,55,First-time,Economy,1773,0,0,3,3,1,3,3,3,4,4,4,4,3,4,2,Neutral or Dissatisfied,long distance,0,0,5,10,yes,5,5,5,0
127623,Female,36,First-time,Business,1773,0,2,1,1,5,1,3,5,3,2,3,3,4,3,3,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,1,1,0
127625,Female,40,First-time,Business,1773,0,0,2,2,1,2,4,2,2,3,2,2,3,2,3,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127626,Male,52,Returning,Business,1773,3,0,5,5,1,2,5,2,2,2,3,4,2,2,2,Neutral or Dissatisfied,long distance,0,0,0,1,no,0,0,1,0
127627,Male,54,Returning,Business,1773,0,0,4,4,2,4,4,3,3,3,1,4,3,3,3,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127628,Female,25,First-time,Business,763,0,0,4,4,4,4,1,5,1,5,1,1,4,1,3,Satisfied,short distance,0,0,1,1,no,1,1,2,0
127629,Female,47,Returning,Business,1773,0,0,1,1,3,3,1,3,3,3,3,3,3,3,3,Neutral or Dissatisfied,long distance,1,0,2,2,no,2,3,1,1
127630,Female,36,Returning,Economy,1773,0,0,3,3,1,2,3,1,2,5,2,2,3,2,3,Neutral or Dissatisfied,long distance,0,0,0,1,no,0,0,1,0
127634,Female,23,First-time,Economy,273,4,0,5,2,3,2,3,2,4,2,3,3,5,3,3,Neutral or Dissatisfied,short distance,1,0,1,1,no,2,1,1,1
127635,Female,47,Returning,Economy,1773,0,3,3,1,1,2,4,2,1,1,3,5,2,2,4,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127636,Male,49,Returning,Economy,1773,2,0,2,1,4,1,3,1,1,3,1,1,3,1,3,Neutral or Dissatisfied,long distance,1,1,1,4,no,3,1,2,1
127639,Female,61,Returning,Economy,1773,0,0,5,2,1,3,3,3,5,2,3,1,3,3,3,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127641,Male,69,Returning,Economy,1773,0,0,4,1,1,1,3,2,5,4,5,5,3,5,5,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,1,1,0
127643,Female,60,Returning,Economy,1773,0,0,5,3,4,4,2,5,3,3,4,1,5,5,5,Neutral or Dissatisfied,long distance,1,3,1,4,no,3,4,4,0
127644,Female,30,Returning,Economy,1773,0,0,5,3,4,3,3,4,5,4,5,5,4,5,5,Neutral or Dissatisfied,long distance,0,0,1,1,no,0,0,1,0
127646,Male,19,Returning,Economy,1773,0,0,2,2,3,2,2,3,5,3,5,5,2,5,1,Neutral or Dissatisfied,long distance,0,3,2,3,no,2,3,3,0
127648,Male,17,Returning,Economy,1773,0,0,3,4,1,4,4,3,2,3,3,3,3,3,3,Neutral or Dissatisfied,long distance,0,0,0,2,no,0,0,1,0
127649,Female,19,Returning,Economy,1773,0,0,2,2,3,2,3,1,4,5,4,4,4,4,4,Neutral or Dissatisfied,long distance,1,0,1,1,no,2,5,3,0
127650,Male,54,First-time,Business,990,0,0,4,4,5,5,4,4,1,4,1,1,5,1,3,Satisfied,moderate distance,0,0,0,1,no,0,0,1,0
127652,Male,42,Returning,Business,1773,0,0,1,1,5,5,1,4,4,4,5,5,4,4,4,Satisfied,long distance,1,1,1,1,no,1,1,1,1
127656,Male,30,First-time,Business,2153,0,0,2,2,5,2,3,4,5,3,5,5,4,5,4,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127659,Male,8,Returning,Business,2153,5,0,4,4,3,4,5,4,1,3,4,4,4,4,5,Neutral or Dissatisfied,long distance,0,0,1,1,no,0,0,1,0
127661,Male,24,First-time,Business,776,0,0,0,4,3,4,3,5,1,4,1,1,5,1,4,Satisfied,short distance,0,0,1,1,no,2,1,1,0
127662,Female,27,First-time,Business,2153,0,6,3,3,3,3,2,4,1,3,1,1,4,1,5,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,0
127666,Female,27,First-time,Business,2153,0,0,3,3,5,3,1,5,4,4,4,4,5,4,4,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,1,1,0
127667,Female,28,Returning,Business,2153,0,0,4,4,1,4,4,1,4,2,4,4,2,4,2,Neutral or Dissatisfied,long distance,0,1,1,4,no,1,2,1,0
127669,Male,48,Returning,Economy,2153,0,10,3,3,4,1,3,2,1,4,1,1,3,1,2,Neutral or Dissatisfied,long distance,1,5,5,10,yes,3,5,5,1
127670,Male,36,Returning,Economy,2153,0,2,1,1,4,4,1,1,4,1,4,4,1,4,2,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127671,Male,31,Returning,Business,2153,4,9,4,4,2,4,4,4,4,4,4,4,2,4,3,Neutral or Dissatisfied,long distance,0,1,1,1,no,5,5,1,0
127673,Male,20,First-time,Economy,653,0,0,5,4,3,4,4,1,3,4,3,3,3,3,4,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
127674,Female,13,Returning,Economy,2153,0,0,5,5,4,5,1,2,4,5,4,4,4,4,5,Satisfied,long distance,1,1,1,1,no,1,2,1,1
127676,Female,34,Returning,Economy,2153,0,0,4,2,3,2,2,3,5,4,3,3,4,3,4,Neutral or Dissatisfied,long distance,0,0,5,10,yes,5,5,5,0
127677,Female,46,Returning,Economy,2153,0,0,4,0,5,5,1,1,4,0,3,3,1,1,1,Satisfied,long distance,1,4,1,1,no,2,4,2,1
127678,Female,52,Returning,Economy,2153,0,0,5,1,4,4,3,3,4,1,3,2,3,3,3,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127679,Male,20,Returning,Economy,2153,0,0,5,1,3,1,2,5,3,3,3,3,4,3,4,Neutral or Dissatisfied,long distance,0,0,5,10,yes,4,5,5,0
127680,Female,10,Returning,Economy Plus,2153,5,2,5,1,5,1,2,5,4,3,3,3,4,3,5,Neutral or Dissatisfied,long distance,2,1,2,1,no,2,1,1,1
127681,Female,55,Returning,Business,1773,0,0,5,5,4,4,5,4,4,4,3,2,4,4,4,Satisfied,long distance,1,1,5,8,yes,3,3,3,1
127682,Female,42,Returning,Economy,328,0,0,1,1,4,2,1,3,2,3,1,5,3,3,3,Neutral or Dissatisfied,short distance,1,1,1,2,no,2,3,1,0
127683,Male,56,Returning,Business,2133,4,0,4,3,4,3,3,1,4,3,1,5,1,1,4,Neutral or Dissatisfied,long distance,4,1,1,1,no,2,2,1,1
127684,Male,23,Returning,Business,2133,1,5,5,3,3,3,2,3,1,2,1,1,5,1,3,Neutral or Dissatisfied,long distance,2,0,4,7,yes,4,3,4,2
127685,Female,50,Returning,Business,2133,0,3,4,4,4,4,4,5,4,5,5,2,5,5,5,Satisfied,long distance,2,3,3,7,yes,4,3,4,2
127686,Male,49,Returning,Business,2133,0,2,1,1,5,5,1,5,5,5,3,2,5,5,5,Satisfied,long distance,0,3,4,7,yes,2,4,4,0
127687,Female,44,Returning,Business,2133,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,Satisfied,long distance,0,0,3,5,yes,3,3,3,2
127688,Female,38,Returning,Business,2133,10,1,4,4,3,4,4,5,4,5,3,4,5,5,5,Satisfied,long distance,0,0,1,1,no,1,1,1,0
127690,Male,27,First-time,Business,2133,0,0,1,1,5,1,4,4,3,3,3,3,5,3,3,Neutral or Dissatisfied,long distance,0,0,1,1,no,1,2,1,0
127691,Female,29,Returning,Business,2133,0,0,4,1,3,4,4,4,4,4,4,4,5,4,4,Satisfied,long distance,1,0,1,2,no,2,3,2,1
127692,Female,46,Returning,Business,2133,0,4,5,5,3,5,5,5,5,5,3,2,5,5,5,Satisfied,long distance,1,1,1,1,no,1,4,2,1
127694,Male,36,Returning,Business,2133,0,0,4,4,3,3,4,4,4,4,3,4,4,4,4,Satisfied,long distance,1,1,1,1,no,1,1,1,1
127696,Male,57,Returning,Business,2133,0,0,4,4,3,5,4,4,5,5,3,2,4,4,4,Satisfied,long distance,1,1,1,2,no,1,2,1,1
127698,Female,23,First-time,Economy,1178,0,0,1,1,3,1,3,1,3,3,3,3,4,3,2,Neutral or Dissatisfied,moderate distance,0,0,1,1,no,1,0,1,0
127699,Female,41,First-time,Business,2133,0,0,3,3,3,3,1,3,5,3,5,5,4,5,4,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127701,Female,23,Returning,Economy,2133,10,0,1,1,1,1,2,3,4,5,4,4,3,4,3,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,1,1
127702,Male,53,Returning,Economy,2133,0,0,5,2,3,2,2,3,3,3,5,5,5,5,4,Neutral or Dissatisfied,long distance,0,0,3,7,yes,4,4,3,0
127703,Female,12,Returning,Economy,2133,2,0,5,4,4,4,2,3,3,1,5,5,4,5,5,Satisfied,long distance,1,0,1,1,no,1,1,1,1
127704,Female,44,Returning,Economy,2133,4,0,3,3,3,4,3,2,3,3,1,1,2,2,2,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,2,1,1
127705,Female,43,Returning,Business,255,0,0,2,2,3,5,2,5,4,5,3,3,5,5,5,Satisfied,short distance,0,0,4,8,yes,2,4,5,0
127706,Female,60,Returning,Business,2315,0,0,2,2,3,4,2,4,4,4,5,5,4,4,4,Satisfied,long distance,1,1,2,1,no,1,3,1,1
127708,Male,47,Returning,Business,1778,0,0,4,4,3,5,4,5,5,4,4,5,5,5,5,Satisfied,long distance,0,0,1,1,no,2,2,1,0
127709,Female,51,Returning,Business,3111,0,5,0,0,5,5,1,2,4,2,4,3,2,2,2,Satisfied,long distance,1,1,5,4,no,1,1,3,1
127711,Male,30,Returning,Business,255,0,0,4,4,5,4,3,5,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,0,1,1,no,2,1,2,0
127713,Male,50,Returning,Business,255,0,0,2,2,3,4,2,5,4,5,5,2,5,5,5,Satisfied,short distance,0,1,2,1,no,1,3,1,0
127714,Female,44,Returning,Business,601,0,0,5,5,4,5,5,5,5,5,3,5,5,5,5,Satisfied,short distance,0,0,1,1,no,0,0,3,0
127715,Male,44,Returning,Business,3750,0,0,3,3,4,4,3,2,4,2,5,2,2,2,2,Satisfied,long distance,1,1,1,1,no,1,3,1,1
127716,Female,58,Returning,Business,3262,0,0,2,2,5,5,2,3,5,3,3,4,3,3,3,Satisfied,long distance,1,1,1,1,no,1,2,1,1
127717,Male,56,Returning,Business,2962,0,5,2,4,5,4,2,5,4,5,3,4,5,5,5,Satisfied,long distance,0,0,1,3,no,1,1,3,0
127718,Male,39,Returning,Business,1645,0,0,2,4,4,5,4,4,5,4,3,2,4,4,4,Satisfied,moderate distance,0,0,3,2,no,2,4,4,0
127719,Female,54,Returning,Business,255,0,8,3,3,4,5,3,4,4,4,4,5,4,4,4,Satisfied,short distance,0,0,1,1,no,3,2,3,0
127720,Female,25,First-time,Business,255,0,1,0,2,3,2,1,4,3,5,3,3,4,3,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,1
127721,Female,49,Returning,Business,255,0,1,4,4,3,4,4,5,5,5,3,4,5,5,5,Satisfied,short distance,0,0,1,1,no,1,1,1,0
127722,Male,41,Returning,Business,2231,0,0,3,3,5,4,3,4,4,4,4,4,4,4,4,Satisfied,long distance,1,1,1,1,no,2,3,1,1
127723,Female,25,First-time,Business,601,0,0,0,4,5,4,4,5,3,3,2,2,4,2,4,Satisfied,short distance,1,1,1,1,no,1,2,1,0
127724,Male,32,First-time,Business,255,0,0,2,2,3,2,2,4,1,3,1,1,4,1,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,4,1,0
127727,Female,58,Returning,Business,3730,9,4,2,2,5,4,2,4,4,4,4,4,4,4,4,Satisfied,long distance,0,0,1,1,no,1,1,1,0
127729,Female,44,Returning,Business,2350,0,0,2,2,3,4,2,2,4,2,3,4,2,2,2,Satisfied,long distance,1,1,2,1,no,1,2,2,1
127730,Female,32,Returning,Business,2373,0,2,3,3,1,2,3,2,2,5,2,2,4,2,4,Neutral or Dissatisfied,long distance,0,1,2,2,no,2,1,2,0
127731,Male,9,First-time,Economy,601,0,1,0,3,3,3,1,4,2,2,5,5,4,5,5,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,2,1,1
127732,Male,51,Returning,Business,255,0,0,5,5,3,5,5,4,4,4,4,5,4,4,4,Satisfied,short distance,2,1,3,1,no,2,2,1,1
127734,Male,37,First-time,Business,255,0,0,2,2,5,2,1,3,4,3,4,4,5,4,4,Satisfied,short distance,0,0,1,1,no,1,1,1,0
127735,Female,49,Returning,Business,255,0,0,1,2,5,5,2,5,4,5,3,4,5,5,5,Satisfied,short distance,2,4,1,7,yes,4,4,3,1
127736,Female,41,Returning,Business,3607,0,0,5,1,5,4,5,5,5,5,5,2,5,5,5,Satisfied,long distance,1,1,1,1,no,1,1,1,1
127737,Female,55,Returning,Business,2788,0,0,2,3,2,4,2,2,3,2,1,1,2,2,2,Neutral or Dissatisfied,long distance,0,0,1,1,no,0,0,1,0
127738,Female,52,Returning,Business,2496,1,0,4,4,3,4,4,4,4,4,3,5,4,4,4,Satisfied,long distance,0,0,1,1,no,0,0,1,0
127740,Male,32,Returning,Business,3998,0,0,4,4,5,4,4,5,4,4,4,4,4,4,4,Satisfied,long distance,0,0,1,1,no,0,0,1,0
127741,Female,45,Returning,Business,3784,0,8,4,4,4,4,4,2,4,2,2,5,2,2,2,Neutral or Dissatisfied,long distance,1,1,1,1,no,1,1,2,1
127745,Male,37,Returning,Economy,255,0,0,2,2,4,5,2,1,5,3,5,5,2,5,4,Satisfied,short distance,0,1,1,2,no,1,2,1,0
127746,Male,35,Returning,Economy,601,7,10,2,2,2,2,2,2,2,5,2,2,3,2,4,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
127748,Female,36,Returning,Economy,255,0,0,1,1,1,2,1,3,2,5,2,2,3,2,4,Neutral or Dissatisfied,short distance,0,1,1,1,no,1,1,1,0
127749,Male,34,Returning,Business,2689,0,0,1,1,1,5,1,4,1,4,3,5,4,4,4,Satisfied,long distance,0,0,1,1,no,1,2,1,0
127750,Female,60,Returning,Economy,255,0,7,5,0,2,1,2,2,2,0,3,3,2,2,2,Satisfied,short distance,1,1,1,1,no,1,1,1,1
127752,Male,67,Returning,Economy,255,0,0,3,2,2,2,3,4,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance,1,1,1,2,no,1,1,1,1
127753,Male,61,Returning,Economy,255,0,0,5,1,3,1,1,2,5,2,5,5,2,5,1,Neutral or Dissatisfied,short distance,1,1,1,1,no,2,1,1,1
127754,Female,49,Returning,Economy,601,0,0,4,3,4,4,2,5,5,3,3,2,5,5,5,Neutral or Dissatisfied,short distance,0,0,5,7,yes,1,4,3,0
127755,Male,44,Returning,Economy,255,5,8,2,3,3,3,3,3,2,2,2,2,3,2,3,Neutral or Dissatisfied,short distance,0,3,4,9,yes,4,5,5,0
127756,Male,48,Returning,Economy,255,3,4,5,0,2,0,3,2,1,4,1,1,4,1,2,Neutral or Dissatisfied,short distance,0,0,2,4,no,1,3,2,0
127757,Female,65,Returning,Economy,255,0,0,1,2,4,3,4,3,3,2,1,3,3,3,3,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
127758,Male,16,Returning,Economy,255,0,0,3,3,1,3,3,1,2,3,2,2,3,2,4,Neutral or Dissatisfied,short distance,0,1,1,1,no,1,1,1,0
127759,Female,15,Returning,Economy,601,0,1,5,2,2,2,1,1,1,2,1,1,3,1,1,Neutral or Dissatisfied,short distance,0,1,1,4,no,1,1,3,0
127760,Female,51,Returning,Economy,255,0,0,4,3,4,4,4,5,4,3,2,4,5,5,5,Neutral or Dissatisfied,short distance,0,0,5,10,yes,5,3,5,0
127761,Female,66,Returning,Economy,255,0,0,5,3,4,5,4,4,5,3,4,4,4,4,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
127762,Male,51,Returning,Economy,601,2,0,1,3,4,3,4,4,2,2,2,2,3,2,4,Neutral or Dissatisfied,short distance,0,4,4,8,yes,3,4,5,0
127764,Female,19,Returning,Economy,255,0,1,3,3,2,3,2,1,3,4,3,3,1,3,5,Neutral or Dissatisfied,short distance,0,0,3,1,no,1,1,1,0
127766,Female,34,Returning,Economy,255,0,0,2,3,4,3,3,4,1,2,1,1,4,1,3,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
127767,Female,7,Returning,Economy,255,0,0,4,2,3,2,5,1,3,3,3,3,4,3,4,Neutral or Dissatisfied,short distance,5,4,4,1,no,4,4,4,4
127768,Male,65,Returning,Economy,601,0,0,2,1,2,1,4,1,3,4,3,3,4,3,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,0,0,1,0
127769,Female,26,Returning,Economy,255,0,0,5,4,4,4,3,4,2,3,5,5,4,5,4,Neutral or Dissatisfied,short distance,0,1,1,1,no,1,1,1,0
127770,Female,45,Returning,Business,2831,0,0,5,5,3,4,5,5,4,5,5,3,5,5,5,Satisfied,long distance,0,0,2,1,no,1,1,1,0
127771,Female,18,Returning,Economy Plus,255,0,0,3,0,1,0,4,4,4,1,3,3,3,3,4,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
127772,Male,64,Returning,Economy Plus,255,0,0,5,2,5,2,4,4,3,5,5,5,5,5,5,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
127773,Male,45,Returning,Economy Plus,255,0,5,3,1,1,1,3,2,2,2,5,5,3,5,4,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,5,1,1
