ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group
122742,Male,36,First-time,Economy,651,0,0,2,3,2,3,4,4,5,1,5,5,3,5,3,Neutral or Dissatisfied,short distance
122743,Male,47,Returning,Economy,651,0,5,2,2,2,2,2,2,2,1,2,2,2,2,2,Neutral or Dissatisfied,short distance
122744,Female,38,Returning,Business,651,0,0,1,1,1,4,1,2,3,2,2,1,2,2,2,Neutral or Dissatisfied,short distance
122745,Male,16,First-time,Economy,651,3,0,5,5,3,5,4,4,2,3,2,2,5,2,3,Satisfied,short distance
122746,Male,37,First-time,Economy,251,0,0,4,5,2,5,3,5,5,1,4,4,2,4,3,Satisfied,short distance
122747,Male,22,First-time,Economy,251,0,0,0,1,4,1,3,4,3,2,2,2,3,2,5,Neutral or Dissatisfied,short distance
122748,Male,37,Returning,Business,251,0,0,1,2,3,1,1,5,3,5,3,4,5,5,5,Satisfied,short distance
122750,Male,26,Returning,Economy,651,0,0,4,3,4,3,2,5,1,2,1,1,5,1,4,Neutral or Dissatisfied,short distance
122751,Male,67,Returning,Economy,651,0,0,2,2,4,2,4,4,5,4,5,5,3,5,3,Neutral or Dissatisfied,short distance
122752,Female,24,Returning,Economy,651,0,0,1,2,1,2,4,2,5,4,5,5,4,5,4,Neutral or Dissatisfied,short distance
122753,Male,47,Returning,Economy,651,0,0,2,3,3,3,3,4,1,4,1,1,3,1,3,Neutral or Dissatisfied,short distance
122754,Male,63,Returning,Economy,651,0,0,1,1,3,1,2,2,3,1,3,3,3,3,2,Neutral or Dissatisfied,short distance
122756,Female,54,Returning,Economy,651,0,0,4,4,3,1,2,1,1,4,1,4,1,1,1,Neutral or Dissatisfied,short distance
122757,Male,55,Returning,Economy,651,0,0,5,2,3,2,2,2,1,3,1,1,4,1,2,Neutral or Dissatisfied,short distance
122758,Male,61,Returning,Economy,651,0,0,4,1,5,1,4,3,3,5,3,3,5,3,4,Neutral or Dissatisfied,short distance
122759,Female,36,Returning,Economy,651,9,1,4,3,4,3,3,3,1,3,1,1,1,1,5,Neutral or Dissatisfied,short distance
122760,Female,39,Returning,Economy,651,0,2,0,2,4,2,4,5,2,3,2,2,4,2,4,Neutral or Dissatisfied,short distance
122761,Male,67,Returning,Economy,651,0,0,3,3,3,3,4,1,4,4,4,4,3,4,4,Neutral or Dissatisfied,short distance
122762,Male,51,Returning,Business,2071,0,3,5,4,4,5,5,5,5,5,5,2,5,5,5,Satisfied,long distance
122763,Female,22,First-time,Economy,651,0,0,0,4,3,4,1,3,2,4,2,2,5,2,5,Satisfied,short distance
122764,Female,58,Returning,Economy Plus,651,0,8,5,5,1,4,5,1,4,1,2,2,1,1,1,Neutral or Dissatisfied,short distance
122766,Female,37,First-time,Economy Plus,651,0,0,2,2,4,2,3,2,1,3,4,4,3,4,3,Neutral or Dissatisfied,short distance
122767,Male,37,Returning,Business,3035,0,0,3,3,4,4,3,5,4,5,4,3,5,5,5,Satisfied,long distance
122768,Female,57,Returning,Business,1801,0,0,3,3,3,4,3,2,5,2,5,2,2,2,2,Satisfied,long distance
122770,Male,51,Returning,Economy,427,0,0,4,5,4,5,2,3,2,2,2,2,5,2,5,Satisfied,short distance
122771,Female,23,Returning,Economy,427,0,8,2,3,4,3,4,2,3,5,3,3,4,3,4,Neutral or Dissatisfied,short distance
122772,Female,49,Returning,Economy Plus,427,0,0,4,5,5,4,1,3,5,5,3,2,3,3,3,Neutral or Dissatisfied,short distance
122773,Male,57,Returning,Business,599,0,0,4,4,3,5,4,3,5,4,3,5,3,3,3,Satisfied,short distance
122775,Female,19,First-time,Economy,599,4,2,4,0,5,0,5,5,4,3,3,3,4,3,5,Satisfied,short distance
122776,Female,39,Returning,Business,3868,4,0,4,4,3,4,4,3,3,2,2,4,3,3,3,Neutral or Dissatisfied,long distance
122777,Female,33,Returning,Business,599,0,7,0,2,5,3,3,3,3,2,2,3,3,3,3,Neutral or Dissatisfied,short distance
122778,Female,39,Returning,Business,2358,1,4,2,2,5,5,2,2,4,2,4,5,2,2,2,Satisfied,long distance
122779,Female,51,Returning,Business,599,0,0,4,4,4,5,4,5,5,5,5,4,5,5,5,Satisfied,short distance
122780,Male,40,First-time,Business,599,0,0,3,3,3,3,3,5,5,5,5,5,4,5,5,Satisfied,short distance
122782,Female,45,Returning,Business,2539,0,4,3,3,3,5,3,5,4,5,4,2,5,5,5,Satisfied,long distance
122784,Male,32,Returning,Business,2218,7,4,1,1,3,5,1,5,5,5,5,5,5,5,5,Satisfied,long distance
122785,Female,26,Returning,Business,1968,0,0,3,3,3,4,3,3,4,2,4,4,4,4,4,Satisfied,long distance
122786,Male,59,Returning,Business,3770,0,0,5,5,4,5,5,4,5,4,3,5,4,4,4,Satisfied,long distance
122788,Female,38,Returning,Economy,599,8,0,4,4,3,1,4,2,1,3,1,1,3,1,3,Neutral or Dissatisfied,short distance
122789,Male,50,Returning,Economy,599,0,0,2,2,1,2,2,2,2,1,2,2,4,2,3,Neutral or Dissatisfied,short distance
122791,Female,49,Returning,Business,3292,0,0,4,3,3,5,4,4,5,4,3,3,4,4,4,Satisfied,long distance
122793,Female,52,Returning,Business,599,1,0,4,4,4,5,4,5,5,5,5,2,5,5,5,Satisfied,short distance
122794,Male,16,Returning,Economy,599,0,0,3,3,4,1,3,1,1,3,1,1,4,1,4,Neutral or Dissatisfied,short distance
122795,Female,16,Returning,Business,599,0,3,5,4,4,3,5,5,3,4,3,3,5,3,5,Satisfied,short distance
122797,Female,24,First-time,Economy,599,0,0,0,3,5,3,3,5,1,4,1,1,4,1,5,Neutral or Dissatisfied,short distance
122799,Female,63,Returning,Business,599,0,0,4,4,3,4,4,2,4,2,5,2,2,2,2,Satisfied,short distance
122800,Female,24,First-time,Economy,599,0,0,0,2,4,2,3,5,4,5,4,4,4,4,4,Neutral or Dissatisfied,short distance
122802,Male,23,First-time,Business,599,2,0,4,5,5,5,3,4,4,2,4,4,4,4,4,Satisfied,short distance
122803,Female,25,First-time,Business,599,0,0,0,2,4,2,2,4,3,4,3,3,4,3,5,Neutral or Dissatisfied,short distance
122805,Female,25,First-time,Economy,199,0,0,1,2,3,2,1,2,3,2,3,3,2,3,1,Neutral or Dissatisfied,short distance
122806,Male,59,Returning,Economy,199,0,0,1,4,4,2,1,2,2,2,2,2,3,2,3,Neutral or Dissatisfied,short distance
122807,Male,13,Returning,Economy,599,8,0,3,3,3,3,4,1,2,5,2,2,1,2,4,Neutral or Dissatisfied,short distance
122809,Male,35,Returning,Economy,599,4,6,3,3,5,3,2,1,1,1,1,1,1,1,5,Neutral or Dissatisfied,short distance
122811,Male,66,Returning,Economy,599,0,0,2,3,3,3,4,2,3,5,3,3,3,3,4,Neutral or Dissatisfied,short distance
122812,Male,26,Returning,Economy,599,0,0,2,1,1,1,2,2,1,1,1,1,2,1,3,Neutral or Dissatisfied,short distance
122813,Male,47,Returning,Economy,599,0,0,5,3,5,3,2,5,2,3,2,2,4,2,4,Neutral or Dissatisfied,short distance
122815,Female,62,Returning,Economy,599,1,4,2,1,3,2,3,3,4,1,1,5,3,3,3,Neutral or Dissatisfied,short distance
122816,Female,53,Returning,Economy,599,0,0,4,3,4,3,2,2,4,3,5,2,2,2,2,Neutral or Dissatisfied,short distance
122817,Female,52,Returning,Economy,599,4,0,2,1,2,4,3,1,3,1,3,4,1,1,1,Neutral or Dissatisfied,short distance
122820,Male,17,Returning,Economy,599,0,0,5,4,1,4,5,1,3,1,3,3,3,3,4,Neutral or Dissatisfied,short distance
122821,Male,39,Returning,Economy,599,0,0,4,3,1,3,3,2,2,4,2,2,4,2,3,Neutral or Dissatisfied,short distance
122822,Male,8,Returning,Economy,599,5,1,4,3,2,3,4,2,3,2,3,3,4,3,3,Neutral or Dissatisfied,short distance
122823,Female,56,Returning,Economy,599,0,0,3,5,5,2,3,3,3,5,1,2,3,3,3,Satisfied,short distance
122824,Female,23,Returning,Economy,599,0,0,4,4,2,4,3,2,2,2,1,1,4,1,4,Satisfied,short distance
122826,Female,59,Returning,Business,3316,0,0,5,5,5,5,5,5,4,5,5,4,5,5,5,Satisfied,long distance
122827,Male,37,Returning,Business,599,0,0,2,1,3,5,2,5,5,5,3,2,5,5,5,Satisfied,short distance
122828,Female,53,Returning,Business,3372,0,0,3,3,3,5,3,2,5,2,4,5,2,2,2,Satisfied,long distance
122830,Male,25,Returning,Business,2977,0,0,4,4,4,5,4,4,5,3,5,5,4,5,5,Satisfied,long distance
122831,Female,50,Returning,Business,599,0,2,5,5,3,5,5,5,4,5,4,3,5,5,5,Satisfied,short distance
122833,Male,31,Returning,Business,599,0,0,4,4,3,4,4,4,4,4,4,4,4,4,5,Satisfied,short distance
122834,Female,61,Returning,Business,2524,0,0,1,1,4,4,1,4,5,4,3,5,4,4,4,Satisfied,long distance
122835,Female,59,Returning,Business,226,0,0,3,3,3,5,3,5,4,5,3,2,5,5,5,Satisfied,short distance
122836,Male,35,Returning,Business,226,0,0,5,0,5,4,2,1,4,0,4,4,1,1,1,Satisfied,short distance
122837,Female,19,Returning,Business,226,0,0,3,3,3,5,3,5,5,3,5,5,4,5,4,Satisfied,short distance
122838,Male,27,Returning,Business,3416,1,0,2,2,5,4,2,5,4,2,4,4,5,4,4,Satisfied,long distance
122839,Female,49,Returning,Business,226,8,0,2,2,3,4,2,4,4,4,4,3,4,4,4,Satisfied,short distance
122840,Female,23,First-time,Business,226,7,9,0,0,4,0,2,5,5,4,5,5,4,5,5,Satisfied,short distance
122842,Male,40,Returning,Business,2263,0,0,2,2,4,4,2,4,4,4,5,5,4,4,4,Satisfied,long distance
122843,Male,49,Returning,Business,3133,0,1,0,0,3,4,2,3,5,3,4,3,3,3,3,Satisfied,long distance
122845,Female,40,Returning,Business,226,0,0,3,3,5,5,3,5,5,5,5,2,5,5,5,Satisfied,short distance
122846,Female,42,First-time,Business,226,0,5,4,4,3,4,5,4,2,4,2,2,5,2,5,Satisfied,short distance
122847,Male,38,First-time,Business,226,3,2,4,4,4,4,3,5,1,4,1,1,5,1,4,Satisfied,short distance
122848,Male,44,Returning,Business,2221,0,0,2,2,4,5,2,5,4,5,3,3,5,5,5,Satisfied,long distance
122849,Female,32,Returning,Business,2071,0,0,5,2,4,1,5,1,1,2,1,1,3,1,3,Neutral or Dissatisfied,long distance
122850,Female,37,First-time,Business,226,0,0,2,2,5,2,3,3,5,4,5,5,5,5,5,Neutral or Dissatisfied,short distance
122851,Female,55,Returning,Business,2844,4,6,0,0,4,5,3,4,5,4,5,4,4,4,4,Satisfied,long distance
122853,Male,53,Returning,Business,226,5,0,0,0,5,4,2,2,5,2,5,4,2,2,2,Satisfied,short distance
122854,Male,59,Returning,Business,3010,0,2,0,0,4,4,3,2,5,2,3,2,2,2,2,Satisfied,long distance
122855,Male,40,Returning,Business,226,0,0,4,4,3,4,4,5,4,4,4,5,5,5,5,Satisfied,short distance
122856,Female,25,First-time,Economy,226,0,0,1,3,3,3,3,3,1,5,1,1,2,1,2,Neutral or Dissatisfied,short distance
122857,Male,68,Returning,Economy,226,0,0,3,3,4,2,3,4,3,3,3,3,3,3,3,Neutral or Dissatisfied,short distance
122858,Female,33,Returning,Business,2086,0,0,0,0,4,5,2,5,5,5,5,2,5,5,5,Satisfied,long distance
122859,Female,21,First-time,Economy,226,0,0,2,3,3,3,3,1,1,1,1,1,4,1,4,Neutral or Dissatisfied,short distance
122860,Female,16,First-time,Economy,226,0,0,3,1,4,1,3,1,2,3,2,2,4,2,4,Neutral or Dissatisfied,short distance
122861,Male,52,Returning,Economy,226,0,0,2,2,4,3,2,4,3,1,3,3,3,3,3,Neutral or Dissatisfied,short distance
122862,Male,42,Returning,Economy,226,0,0,1,1,4,3,1,2,3,2,3,3,3,3,2,Neutral or Dissatisfied,short distance
122863,Female,47,Returning,Economy,226,0,0,3,3,3,3,3,2,3,2,2,1,2,2,2,Neutral or Dissatisfied,short distance
122865,Female,52,Returning,Business,3708,4,0,0,0,3,5,4,1,5,1,4,4,1,1,1,Satisfied,long distance
122866,Male,40,Returning,Business,226,0,0,0,0,5,5,2,3,5,1,4,3,3,3,1,Satisfied,short distance
122867,Male,30,Returning,Business,226,7,0,1,1,5,4,1,4,3,5,3,3,4,3,5,Satisfied,short distance
122870,Female,10,Returning,Economy,226,0,0,4,0,4,0,1,3,5,2,5,5,4,5,4,Satisfied,short distance
122871,Female,15,Returning,Economy,226,0,0,4,3,4,3,4,2,1,1,4,4,3,4,4,Neutral or Dissatisfied,short distance
122872,Male,47,Returning,Economy,226,3,0,4,2,3,2,3,4,5,4,5,5,4,5,5,Neutral or Dissatisfied,short distance
122873,Male,9,Returning,Economy,226,0,0,2,4,1,4,3,4,4,1,4,4,3,4,3,Neutral or Dissatisfied,short distance
122874,Male,65,Returning,Economy,226,0,0,5,4,3,4,3,4,5,5,5,5,4,5,4,Neutral or Dissatisfied,short distance
122875,Female,68,Returning,Economy,226,0,0,4,4,4,4,1,4,5,4,4,5,4,4,4,Satisfied,short distance
122876,Male,31,Returning,Economy,226,0,0,4,0,4,0,4,4,5,5,4,4,5,4,4,Satisfied,short distance
122877,Male,47,Returning,Economy,226,0,0,5,5,3,5,4,4,5,4,5,5,5,5,4,Satisfied,short distance
122879,Male,24,Returning,Economy,226,0,0,5,0,5,0,2,4,1,2,1,1,4,1,5,Neutral or Dissatisfied,short distance
122880,Male,12,Returning,Economy,226,0,0,5,2,5,2,3,5,1,3,1,1,5,1,4,Neutral or Dissatisfied,short distance
122882,Female,60,Returning,Economy,226,0,3,5,1,3,5,5,3,5,1,3,2,3,3,1,Neutral or Dissatisfied,short distance
122884,Male,64,Returning,Economy,226,0,0,5,0,3,0,5,4,5,5,5,5,5,5,5,Satisfied,short distance
122885,Male,16,Returning,Economy,226,0,0,4,3,4,3,1,4,3,5,3,3,5,3,4,Neutral or Dissatisfied,short distance
122886,Female,69,Returning,Economy,226,0,0,4,3,3,5,3,2,4,3,4,4,2,2,1,Neutral or Dissatisfied,short distance
122887,Male,49,First-time,Business,226,5,0,5,5,4,5,3,5,4,5,4,4,4,4,4,Satisfied,short distance
122889,Female,58,Returning,Business,226,0,0,4,4,4,4,4,5,5,5,4,4,5,5,5,Satisfied,short distance
122890,Female,37,Returning,Economy Plus,226,0,0,3,3,2,2,3,1,2,4,2,2,4,2,3,Neutral or Dissatisfied,short distance
122891,Male,44,Returning,Business,3343,0,0,3,3,4,5,3,5,5,5,3,2,5,5,5,Satisfied,long distance
122892,Female,27,First-time,Economy Plus,226,0,0,0,0,5,0,3,3,1,1,1,1,3,1,1,Satisfied,short distance
122893,Female,60,Returning,Economy Plus,226,0,0,2,2,3,3,4,2,4,2,4,4,2,2,2,Neutral or Dissatisfied,short distance
122894,Male,39,Returning,Economy Plus,226,0,0,4,0,3,0,1,5,4,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
122895,Female,31,Returning,Economy Plus,226,0,0,4,1,4,1,4,4,4,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
122896,Female,48,Returning,Business,2416,0,0,1,1,4,5,1,5,5,5,3,2,5,5,5,Satisfied,long distance
122898,Female,25,Returning,Business,650,0,1,2,4,4,5,2,3,5,3,5,5,4,5,4,Satisfied,short distance
122901,Male,47,Returning,Business,468,0,7,1,1,3,4,1,4,5,4,3,3,4,4,4,Satisfied,short distance
122902,Female,28,First-time,Business,600,0,0,3,3,3,3,2,3,5,5,5,5,5,5,5,Neutral or Dissatisfied,short distance
122903,Female,39,Returning,Business,2551,0,0,1,1,5,5,1,4,4,4,3,3,4,4,4,Satisfied,long distance
122904,Female,53,Returning,Business,2721,0,0,5,5,3,4,5,3,3,3,3,4,3,3,3,Neutral or Dissatisfied,long distance
122905,Female,26,First-time,Business,631,0,0,0,4,4,4,3,4,1,2,1,1,5,1,5,Neutral or Dissatisfied,short distance
122906,Female,59,Returning,Business,547,0,0,2,2,4,4,2,3,3,3,1,4,3,3,3,Neutral or Dissatisfied,short distance
122908,Female,24,First-time,Business,650,6,1,1,1,1,1,1,1,5,3,4,4,1,4,1,Neutral or Dissatisfied,short distance
122909,Male,41,Returning,Business,507,0,0,1,1,3,3,1,3,2,3,4,3,3,3,3,Neutral or Dissatisfied,short distance
122910,Female,36,Returning,Business,328,0,10,5,5,3,4,5,4,4,4,4,2,4,4,4,Satisfied,short distance
122911,Male,50,Returning,Business,3467,2,0,1,1,5,4,1,4,5,4,4,2,4,4,5,Satisfied,long distance
122912,Female,15,Returning,Business,2203,0,5,4,5,5,5,5,4,5,2,5,5,5,5,4,Satisfied,long distance
122913,Female,23,First-time,Economy,468,0,0,2,1,4,1,1,3,5,3,5,5,1,5,2,Neutral or Dissatisfied,short distance
122914,Male,46,Returning,Business,328,0,0,0,0,5,4,3,2,4,2,5,3,2,2,2,Satisfied,short distance
122915,Female,24,First-time,Economy,547,0,0,2,5,4,5,2,5,1,3,1,1,4,1,5,Satisfied,short distance
122916,Female,59,Returning,Business,650,0,0,3,4,4,3,4,2,3,4,3,1,2,2,2,Neutral or Dissatisfied,short distance
122917,Female,13,Returning,Business,468,0,0,5,2,5,2,2,3,4,5,4,4,5,4,5,Neutral or Dissatisfied,short distance
122918,Male,32,Returning,Business,600,0,0,2,3,2,3,3,3,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance
122919,Female,52,Returning,Business,631,0,1,3,2,5,3,3,5,4,2,4,3,5,5,5,Neutral or Dissatisfied,short distance
122920,Male,39,Returning,Business,650,0,1,3,2,1,1,3,5,1,2,4,1,5,5,5,Neutral or Dissatisfied,short distance
122921,Male,38,Returning,Business,600,0,0,1,1,3,2,3,5,3,1,1,2,5,5,5,Neutral or Dissatisfied,short distance
122923,Female,29,Returning,Business,328,0,6,0,3,5,3,4,4,4,2,4,4,4,4,3,Neutral or Dissatisfied,short distance
122924,Male,62,Returning,Business,468,0,0,4,3,5,3,5,5,2,3,2,5,5,5,5,Neutral or Dissatisfied,short distance
122925,Male,22,Returning,Business,631,0,0,5,3,4,3,1,3,2,4,2,2,5,2,4,Neutral or Dissatisfied,short distance
122926,Male,50,Returning,Business,3128,0,0,3,3,4,4,3,5,4,5,5,4,5,5,5,Satisfied,long distance
122927,Male,23,Returning,Business,2920,0,0,1,1,4,4,1,3,4,2,4,4,5,4,4,Satisfied,long distance
122928,Female,40,Returning,Business,3464,5,8,1,1,4,4,1,4,5,4,3,4,4,4,4,Satisfied,long distance
122929,Male,46,Returning,Business,2464,0,0,2,2,3,4,2,4,5,4,3,5,4,4,4,Satisfied,long distance
122930,Male,36,First-time,Business,468,0,0,4,4,5,4,4,5,2,2,2,2,4,2,5,Neutral or Dissatisfied,short distance
122931,Female,33,First-time,Business,631,0,0,3,3,4,3,1,3,3,2,3,3,5,3,4,Neutral or Dissatisfied,short distance
122932,Female,50,Returning,Business,2867,0,10,2,2,3,4,2,4,5,4,4,2,4,4,4,Satisfied,long distance
122938,Female,59,Returning,Business,507,0,0,5,3,5,4,5,4,5,4,5,2,4,4,4,Satisfied,short distance
122940,Male,55,Returning,Business,507,0,0,2,2,4,4,2,5,5,5,4,3,5,5,5,Satisfied,short distance
122943,Female,50,First-time,Business,590,0,0,0,0,5,5,4,4,5,2,3,3,4,3,4,Satisfied,short distance
122944,Male,59,Returning,Business,1595,0,0,5,5,5,4,5,5,5,4,3,2,5,5,5,Satisfied,moderate distance
122946,Female,41,Returning,Business,507,0,0,3,3,5,5,3,5,4,4,4,3,5,5,5,Satisfied,short distance
122949,Male,47,Returning,Business,3094,0,0,1,4,5,5,4,4,5,4,4,3,4,4,4,Satisfied,long distance
122952,Male,54,Returning,Business,507,0,0,2,2,1,4,2,3,4,3,4,5,3,3,3,Neutral or Dissatisfied,short distance
122953,Female,47,Returning,Business,507,0,1,2,2,4,4,2,4,5,4,3,5,4,4,4,Satisfied,short distance
122955,Female,29,Returning,Business,2206,0,8,2,2,5,4,2,3,4,5,4,4,4,4,4,Satisfied,long distance
122956,Female,50,Returning,Business,328,2,9,3,3,5,4,3,5,4,5,3,5,5,5,5,Satisfied,short distance
122957,Male,57,Returning,Business,2303,8,0,3,3,4,5,3,5,4,5,4,5,5,5,5,Satisfied,long distance
122959,Female,38,Returning,Business,600,0,5,2,2,5,4,2,2,4,2,4,4,2,2,2,Satisfied,short distance
122960,Male,45,Returning,Business,1621,0,0,5,5,4,5,5,2,4,2,4,2,2,2,2,Satisfied,moderate distance
122961,Male,46,Returning,Business,2914,3,0,3,3,3,5,3,5,5,5,5,4,5,5,5,Satisfied,long distance
122963,Female,46,Returning,Business,3141,0,4,5,5,3,4,5,4,4,4,5,5,4,4,4,Satisfied,long distance
122964,Male,30,Returning,Business,507,0,0,4,4,3,5,4,3,5,4,5,5,5,5,4,Satisfied,short distance
122966,Male,60,Returning,Business,2253,0,0,4,4,5,4,4,5,4,5,4,4,5,5,5,Satisfied,long distance
122968,Male,22,First-time,Economy,507,10,6,4,2,3,2,3,5,3,2,3,3,4,3,4,Neutral or Dissatisfied,short distance
122969,Female,53,Returning,Business,468,0,0,4,4,4,5,4,5,5,5,4,5,5,5,5,Satisfied,short distance
122970,Male,43,Returning,Business,2828,0,0,4,4,3,4,4,4,4,4,5,4,4,4,4,Satisfied,long distance
122972,Female,20,First-time,Business,507,0,0,0,4,3,4,3,5,4,4,4,4,5,4,4,Satisfied,short distance
122973,Male,50,Returning,Business,2466,4,0,5,5,2,4,5,4,4,4,4,5,4,4,4,Neutral or Dissatisfied,long distance
122974,Male,28,First-time,Business,650,1,0,4,4,3,4,3,4,5,3,5,5,4,5,4,Satisfied,short distance
122977,Male,50,Returning,Business,328,0,0,5,5,4,5,5,5,5,5,5,5,5,5,5,Satisfied,short distance
122978,Male,60,Returning,Business,3517,0,0,5,5,3,5,5,5,4,5,5,3,5,5,5,Satisfied,long distance
122982,Female,58,Returning,Business,328,0,0,2,2,5,4,2,4,5,4,3,2,4,4,4,Satisfied,short distance
122983,Female,60,Returning,Business,2714,1,0,3,3,4,4,3,5,4,5,3,3,5,5,5,Satisfied,long distance
122984,Female,52,Returning,Business,600,0,0,1,1,3,5,1,4,5,4,5,2,4,4,4,Satisfied,short distance
122985,Female,44,Returning,Business,3955,0,0,3,3,4,4,3,4,5,4,4,3,4,4,4,Satisfied,long distance
122987,Male,25,First-time,Business,631,0,0,0,3,5,3,5,4,2,3,2,2,4,2,4,Satisfied,short distance
122988,Female,55,Returning,Business,507,1,2,3,3,3,4,3,5,4,4,3,3,5,5,5,Satisfied,short distance
122989,Male,41,Returning,Business,3759,0,0,4,4,4,5,4,5,5,5,3,5,5,5,5,Satisfied,long distance
122993,Female,48,First-time,Business,328,0,0,5,5,4,5,4,5,5,2,5,5,5,5,5,Satisfied,short distance
122994,Male,31,Returning,Business,3652,0,7,0,0,3,0,3,3,1,5,1,1,4,1,3,Neutral or Dissatisfied,long distance
122996,Male,40,Returning,Business,3070,0,0,4,4,4,5,4,4,5,4,4,4,4,4,4,Satisfied,long distance
122997,Female,50,Returning,Business,1902,0,0,5,4,4,5,5,5,5,5,3,4,5,5,5,Satisfied,long distance
122998,Male,46,Returning,Business,2357,0,0,3,3,4,4,3,4,4,3,4,4,4,4,4,Satisfied,long distance
122999,Female,39,Returning,Business,3372,0,0,4,4,5,4,4,5,5,5,3,2,5,5,5,Satisfied,long distance
123002,Female,31,Returning,Business,2788,0,5,3,2,4,5,3,3,5,2,5,5,4,5,4,Satisfied,long distance
123006,Male,60,Returning,Business,3261,0,9,3,3,3,5,3,5,4,5,4,2,5,5,5,Satisfied,long distance
123007,Male,42,Returning,Business,3426,0,0,5,5,3,5,5,5,5,5,3,3,5,5,5,Satisfied,long distance
123010,Female,53,Returning,Business,590,0,0,4,4,5,5,4,4,5,4,3,5,4,4,4,Satisfied,short distance
123012,Female,20,First-time,Economy,468,2,0,0,2,3,2,5,3,5,3,2,2,5,2,4,Neutral or Dissatisfied,short distance
123013,Male,51,Returning,Business,2129,0,0,2,2,5,5,2,5,4,5,5,5,5,5,5,Satisfied,long distance
123014,Female,56,Returning,Business,3171,1,7,4,4,5,5,4,4,4,5,4,3,4,4,4,Satisfied,long distance
123015,Male,45,Returning,Business,2139,0,0,3,5,3,5,3,5,5,5,5,5,5,5,5,Satisfied,long distance
123017,Female,40,Returning,Business,3333,0,0,5,5,3,4,5,5,5,5,4,3,5,5,5,Satisfied,long distance
123018,Male,23,First-time,Economy,631,0,6,0,2,3,2,3,3,5,5,5,5,5,5,4,Neutral or Dissatisfied,short distance
123019,Male,28,Returning,Business,600,0,4,3,3,4,4,3,4,4,2,4,4,4,4,4,Satisfied,short distance
123020,Female,30,First-time,Business,590,0,0,5,5,5,5,2,5,3,4,5,5,4,5,5,Satisfied,short distance
123021,Male,58,Returning,Business,590,0,4,1,3,3,5,1,1,4,2,4,3,1,1,1,Satisfied,short distance
123022,Female,22,First-time,Business,507,0,0,5,0,4,0,2,3,3,2,3,3,5,3,5,Satisfied,short distance
123024,Male,40,Returning,Business,590,0,0,2,2,1,3,2,3,3,2,3,3,3,3,3,Neutral or Dissatisfied,short distance
123025,Male,37,First-time,Business,650,2,3,1,1,4,1,5,4,4,5,4,4,4,4,4,Neutral or Dissatisfied,short distance
123026,Female,46,Returning,Business,1584,0,0,3,3,5,5,3,4,4,4,3,2,4,4,4,Satisfied,moderate distance
123028,Male,22,First-time,Economy,468,0,2,4,4,5,4,4,5,1,3,1,1,5,1,4,Satisfied,short distance
123029,Female,30,Returning,Business,1848,7,3,2,2,5,4,2,5,4,5,4,4,5,4,5,Satisfied,long distance
123030,Female,37,First-time,Business,468,2,9,4,4,3,4,3,5,1,4,1,1,5,1,5,Satisfied,short distance
123031,Male,53,Returning,Business,2819,0,0,5,5,3,4,5,4,5,4,4,3,4,4,4,Satisfied,long distance
123032,Female,46,Returning,Business,631,6,0,5,5,4,5,5,5,4,5,4,2,5,5,5,Satisfied,short distance
123033,Female,38,First-time,Business,328,0,0,4,4,4,4,2,4,2,2,2,2,5,2,4,Satisfied,short distance
123035,Female,39,Returning,Business,2675,0,0,1,1,5,5,1,4,4,4,4,4,4,4,4,Satisfied,long distance
123037,Female,43,First-time,Business,650,0,0,4,4,3,4,1,5,5,3,5,5,4,5,4,Neutral or Dissatisfied,short distance
123038,Male,43,First-time,Economy,590,0,0,4,1,4,1,3,4,4,2,2,2,3,2,3,Neutral or Dissatisfied,short distance
123039,Male,53,Returning,Business,2620,0,6,1,1,4,4,1,1,4,1,1,1,1,1,1,Neutral or Dissatisfied,long distance
123043,Female,22,First-time,Economy,507,0,0,0,3,5,3,2,4,3,4,3,3,4,3,4,Neutral or Dissatisfied,short distance
123044,Male,37,Returning,Business,3385,0,0,3,3,5,5,3,5,4,5,5,4,5,5,5,Satisfied,long distance
123046,Female,38,First-time,Business,468,4,0,3,3,3,3,4,3,3,4,3,3,5,3,5,Neutral or Dissatisfied,short distance
123047,Male,33,Returning,Business,590,0,0,4,4,1,2,4,4,2,4,2,2,3,2,4,Neutral or Dissatisfied,short distance
