ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,Recommended,ServiceRating,ValueRating
118548,Female,40,Returning,Business,3187,0,0,3,3,3,4,3,4,5,4,4,3,4,4,4,Satisfied,long distance,0,0,no,0,1
118549,Male,41,Returning,Business,451,0,0,1,1,3,4,1,2,4,2,4,4,2,2,2,Satisfied,short distance,0,0,no,5,1
118551,Male,47,Returning,Business,1718,0,0,2,2,5,5,2,3,5,4,3,3,3,3,3,Satisfied,moderate distance,0,3,no,1,1
118553,Male,37,First-time,Business,621,0,10,1,1,4,1,1,4,5,4,5,5,4,5,5,Neutral or Dissatisfied,short distance,0,0,no,3,1
118555,Male,59,Returning,Economy,304,4,0,5,5,4,3,5,1,3,1,3,3,3,3,3,Neutral or Dissatisfied,short distance,0,0,no,1,1
118556,Male,46,Returning,Business,621,2,0,3,3,4,5,3,5,4,5,4,3,5,5,5,Satisfied,short distance,0,2,yes,3,5
118557,Female,11,Returning,Business,1611,0,0,1,1,3,3,1,4,3,1,3,3,3,3,4,Neutral or Dissatisfied,moderate distance,1,2,no,2,1
118559,Female,35,Returning,Business,1702,0,0,5,5,5,4,5,4,4,4,5,4,4,4,4,Satisfied,moderate distance,2,1,no,1,1
118560,Male,59,Returning,Business,2641,0,0,0,0,3,5,2,4,4,4,3,3,4,4,4,Satisfied,long distance,1,1,no,3,1
118561,Male,38,Returning,Business,3904,0,0,1,1,4,5,1,4,5,4,4,3,4,4,4,Satisfied,long distance,1,1,no,1,1
118562,Male,33,Returning,Business,3596,0,0,1,1,4,3,1,5,3,3,3,3,4,3,5,Satisfied,long distance,3,4,yes,4,5
118563,Female,39,Returning,Business,3706,0,0,0,0,3,4,4,1,4,1,5,5,1,1,1,Satisfied,long distance,2,2,no,3,2
118567,Male,20,First-time,Economy,370,1,5,2,4,2,4,4,1,1,2,1,1,3,1,3,Neutral or Dissatisfied,short distance,5,5,yes,5,4
118569,Male,39,First-time,Business,651,10,0,5,5,5,5,2,5,4,5,4,4,4,4,4,Satisfied,short distance,2,1,no,2,3
118572,Male,43,Returning,Business,2334,0,0,4,4,3,5,4,4,4,4,3,3,4,4,4,Satisfied,long distance,4,4,no,2,1
118575,Male,53,Returning,Business,2041,3,0,1,3,3,4,3,5,5,5,3,4,5,5,5,Satisfied,long distance,3,3,no,1,3
118578,Female,48,Returning,Business,3178,0,0,0,0,4,5,4,1,4,1,4,4,1,1,1,Satisfied,long distance,0,0,no,0,1
118579,Male,57,Returning,Business,370,0,0,3,3,5,4,3,4,4,4,3,5,4,4,4,Satisfied,short distance,1,1,no,1,1
118581,Male,48,Returning,Economy,325,0,0,4,4,4,2,4,1,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance,0,0,no,1,1
118587,Female,24,First-time,Business,304,0,0,4,4,4,4,2,3,3,3,3,3,5,3,5,Satisfied,short distance,0,0,no,3,2
118589,Female,37,Returning,Business,1730,0,0,3,3,3,4,3,4,3,4,3,1,4,4,4,Neutral or Dissatisfied,moderate distance,1,4,no,5,1
118590,Male,58,Returning,Business,3762,0,0,2,2,4,5,2,5,5,5,5,3,5,5,5,Satisfied,long distance,4,5,yes,5,5
118591,Male,22,First-time,Economy,368,5,1,2,1,2,1,3,3,4,4,4,4,3,4,4,Neutral or Dissatisfied,short distance,0,0,no,3,1
118592,Male,47,Returning,Business,2678,0,0,2,1,5,4,2,4,5,4,4,5,4,4,4,Satisfied,long distance,1,2,no,2,3
118593,Male,54,Returning,Business,304,0,3,1,1,3,3,1,3,3,3,4,2,3,3,3,Neutral or Dissatisfied,short distance,0,1,no,1,1
118596,Male,51,Returning,Business,2393,0,0,3,3,4,4,3,2,3,2,3,5,2,2,2,Neutral or Dissatisfied,long distance,5,4,yes,4,5
118598,Female,48,Returning,Business,3266,2,3,2,2,5,4,2,4,5,4,5,3,4,4,4,Satisfied,long distance,1,3,no,4,2
118599,Male,40,First-time,Business,370,6,0,1,1,5,1,2,3,5,2,4,4,4,4,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118600,Female,58,Returning,Business,2663,0,0,3,3,3,5,3,5,4,5,5,2,5,5,5,Satisfied,long distance,5,3,yes,2,3
118601,Female,55,Returning,Business,451,0,0,1,1,5,4,1,5,5,5,3,5,5,5,5,Satisfied,short distance,1,1,no,2,1
118602,Male,37,First-time,Business,338,5,0,3,3,3,3,5,5,2,5,5,5,4,5,5,Neutral or Dissatisfied,short distance,0,1,no,2,1
118604,Male,38,Returning,Economy,647,0,0,3,3,1,2,3,2,2,5,2,2,3,2,3,Neutral or Dissatisfied,short distance,1,1,no,3,1
118605,Female,51,Returning,Business,3212,3,0,4,4,5,4,4,5,5,5,5,4,5,5,5,Satisfied,long distance,0,0,no,0,1
118606,Male,52,Returning,Business,451,0,0,4,4,3,3,4,1,3,1,4,2,1,1,1,Neutral or Dissatisfied,short distance,3,4,no,4,2
118607,Female,37,First-time,Economy,325,0,0,1,2,4,2,4,4,3,5,3,3,3,3,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118608,Female,75,Returning,Business,3876,2,4,3,3,4,2,3,1,2,1,4,3,1,1,1,Neutral or Dissatisfied,long distance,0,2,no,2,1
118610,Male,23,First-time,Economy,304,2,2,3,3,1,3,3,1,2,2,5,5,3,5,4,Neutral or Dissatisfied,short distance,0,0,no,0,1
118611,Female,51,Returning,Business,647,0,0,4,4,3,5,4,3,4,4,5,2,3,3,3,Satisfied,short distance,0,0,no,0,1
118612,Female,26,Returning,Business,3493,0,0,3,3,5,5,3,5,5,4,5,5,5,5,5,Satisfied,long distance,0,0,no,0,1
118613,Male,60,Returning,Business,1706,0,0,1,1,5,5,1,4,4,4,5,4,4,4,4,Satisfied,moderate distance,4,5,yes,5,5
118614,Male,42,Returning,Business,1832,0,0,1,1,3,4,1,4,4,4,5,5,4,4,4,Satisfied,long distance,1,1,no,3,2
118619,Male,9,First-time,Economy,651,0,0,4,3,1,3,3,1,1,1,1,1,3,1,3,Neutral or Dissatisfied,short distance,0,2,no,3,4
118622,Female,32,First-time,Economy,451,0,0,1,5,1,5,3,1,3,5,3,3,3,3,3,Neutral or Dissatisfied,short distance,5,4,no,2,1
118623,Male,60,Returning,Economy,338,0,0,3,3,2,1,3,1,1,2,1,1,3,1,2,Neutral or Dissatisfied,short distance,2,1,no,1,1
118624,Male,54,Returning,Business,338,0,7,2,2,2,4,2,3,4,2,3,4,3,3,3,Neutral or Dissatisfied,short distance,1,1,no,3,1
118625,Female,40,First-time,Business,621,0,0,4,4,5,4,3,4,3,5,3,3,4,3,5,Satisfied,short distance,0,2,yes,4,4
118626,Female,21,First-time,Business,370,7,9,0,5,4,5,1,3,2,4,2,2,4,2,5,Satisfied,short distance,0,5,yes,5,5
118628,Female,46,Returning,Economy,325,5,2,2,2,1,4,2,4,3,4,4,3,4,4,4,Neutral or Dissatisfied,short distance,0,5,yes,5,5
118636,Female,52,Returning,Business,368,0,2,5,5,3,5,5,4,5,4,3,5,4,4,4,Satisfied,short distance,4,4,yes,5,5
118638,Female,26,First-time,Economy,621,0,0,1,3,4,3,4,1,1,5,1,1,3,1,4,Neutral or Dissatisfied,short distance,3,3,yes,3,4
118639,Female,27,Returning,Business,651,7,1,1,1,5,4,1,5,4,2,4,4,5,4,5,Satisfied,short distance,2,3,no,4,2
118641,Female,26,Returning,Economy,621,0,0,4,4,2,2,4,4,2,3,1,1,3,1,3,Neutral or Dissatisfied,short distance,3,2,no,1,2
118642,Male,21,Returning,Economy,647,0,0,2,2,4,3,2,4,4,5,3,3,4,3,4,Neutral or Dissatisfied,short distance,5,5,yes,5,5
118643,Male,51,Returning,Business,1516,4,4,5,2,4,4,5,4,5,4,3,5,4,4,4,Satisfied,moderate distance,0,3,yes,3,3
118644,Male,35,Returning,Economy,370,7,2,3,3,3,1,3,3,1,5,1,1,4,1,3,Neutral or Dissatisfied,short distance,4,0,no,1,3
118646,Female,50,Returning,Business,368,0,0,1,1,5,5,1,4,5,4,5,5,4,4,4,Satisfied,short distance,5,5,yes,5,5
118649,Female,34,Returning,Business,1657,7,7,3,3,4,5,3,4,5,4,5,4,4,4,4,Satisfied,moderate distance,0,0,no,0,1
118650,Female,34,First-time,Business,369,4,0,3,3,5,3,4,4,2,2,3,3,4,3,5,Neutral or Dissatisfied,short distance,0,0,no,2,1
118651,Female,46,Returning,Economy,368,2,7,5,5,3,4,5,2,4,2,4,3,2,2,2,Neutral or Dissatisfied,short distance,0,0,no,2,2
118654,Male,60,Returning,Business,370,4,1,1,2,3,3,1,2,3,1,4,1,2,2,2,Neutral or Dissatisfied,short distance,0,0,no,0,1
118656,Female,57,Returning,Business,646,0,0,4,4,5,5,4,5,4,5,3,2,5,5,5,Satisfied,short distance,1,1,no,1,1
118658,Female,36,First-time,Economy,304,8,10,2,2,2,2,2,3,1,3,1,1,3,1,2,Neutral or Dissatisfied,short distance,1,1,no,2,1
118659,Male,19,Returning,Business,2782,0,0,5,5,3,4,5,4,4,5,4,4,5,4,4,Satisfied,long distance,0,4,yes,5,5
118661,Female,36,First-time,Economy,451,0,0,4,2,2,2,3,2,2,1,2,2,4,2,3,Neutral or Dissatisfied,short distance,3,5,yes,5,5
118663,Female,17,Returning,Business,646,5,9,5,5,2,4,5,1,4,3,4,4,3,4,2,Neutral or Dissatisfied,short distance,2,2,no,2,2
118666,Male,45,Returning,Business,3335,6,0,2,4,1,4,4,4,3,4,4,3,4,4,4,Satisfied,long distance,5,1,no,1,2
118667,Female,20,First-time,Economy,338,1,0,3,1,4,1,3,2,3,1,3,3,4,3,4,Neutral or Dissatisfied,short distance,3,4,yes,4,5
118668,Male,69,Returning,Business,221,4,0,4,4,5,5,4,5,1,5,5,2,5,5,3,Satisfied,short distance,0,4,yes,5,4
118672,Male,37,Returning,Business,3652,10,2,2,2,1,2,2,5,2,5,4,5,5,5,5,Satisfied,long distance,2,1,no,2,1
118673,Female,39,Returning,Business,2431,0,0,1,1,4,4,1,4,4,4,3,5,4,4,4,Neutral or Dissatisfied,long distance,3,3,no,2,1
118674,Male,72,Returning,Business,2076,0,0,5,5,3,3,5,3,3,3,4,1,3,3,3,Satisfied,long distance,0,0,yes,0,5
118675,Male,42,Returning,Business,2026,0,0,0,0,3,1,4,4,5,4,2,3,4,4,4,Satisfied,long distance,0,0,no,1,1
118677,Male,18,Returning,Business,325,0,1,1,1,5,5,1,3,5,1,5,5,5,5,4,Satisfied,short distance,5,0,yes,5,5
118681,Male,22,Returning,Economy,369,0,0,1,1,5,4,1,1,3,3,4,4,5,4,3,Satisfied,short distance,1,3,no,3,3
118682,Female,17,First-time,Economy,369,0,0,2,5,3,5,1,1,1,4,1,1,4,1,1,Satisfied,short distance,0,1,no,1,1
118683,Male,41,Returning,Economy,451,0,0,3,3,5,3,3,1,4,1,4,4,5,4,2,Satisfied,short distance,1,1,no,1,1
118684,Male,25,Returning,Economy,368,4,0,5,3,5,3,1,2,3,5,3,3,4,3,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
118686,Female,14,First-time,Economy,325,0,0,2,1,2,1,4,3,3,1,3,3,4,3,4,Neutral or Dissatisfied,short distance,3,3,no,3,2
118687,Male,63,Returning,Economy,370,3,3,3,1,1,1,4,2,2,2,2,2,3,2,2,Neutral or Dissatisfied,short distance,3,4,yes,4,4
118688,Male,41,Returning,Economy,304,2,6,4,4,4,4,3,5,5,4,5,5,4,5,5,Satisfied,short distance,3,5,yes,4,4
118690,Female,40,Returning,Economy,370,9,2,1,2,1,2,3,4,1,2,1,1,3,1,2,Neutral or Dissatisfied,short distance,1,2,no,2,2
118691,Female,67,Returning,Economy,304,9,0,5,3,4,1,4,2,5,3,1,3,2,2,2,Neutral or Dissatisfied,short distance,1,3,no,1,1
118692,Male,69,Returning,Economy,646,0,0,4,3,2,3,5,1,1,3,1,1,3,1,5,Neutral or Dissatisfied,short distance,3,4,yes,4,4
118693,Male,42,Returning,Economy,370,0,5,2,2,1,2,3,2,1,3,1,1,4,1,2,Neutral or Dissatisfied,short distance,4,3,yes,5,4
118694,Male,61,Returning,Economy,368,0,0,3,1,4,1,4,2,2,4,2,2,3,2,4,Neutral or Dissatisfied,short distance,2,1,no,4,2
118695,Male,68,Returning,Economy,370,0,0,2,0,2,0,4,3,4,2,4,4,3,4,3,Satisfied,short distance,5,4,yes,5,5
118698,Female,56,Returning,Economy,304,4,0,2,4,2,3,4,3,4,4,1,1,3,3,3,Satisfied,short distance,5,3,yes,5,5
118699,Male,61,Returning,Economy,646,0,0,5,3,3,3,4,1,3,4,3,3,3,3,1,Neutral or Dissatisfied,short distance,3,1,no,3,1
118700,Female,43,Returning,Economy,451,0,0,4,5,4,5,2,4,5,5,3,2,4,4,4,Satisfied,short distance,0,1,no,2,1
118701,Male,34,Returning,Economy,325,0,0,3,5,5,5,5,1,1,5,1,1,2,1,5,Satisfied,short distance,0,0,no,1,1
118703,Male,34,Returning,Economy,621,5,0,5,1,4,1,2,4,4,5,4,4,4,4,4,Satisfied,short distance,2,2,no,3,1
118704,Female,55,Returning,Economy,369,1,0,3,1,4,2,3,1,2,1,1,2,1,1,1,Neutral or Dissatisfied,short distance,0,0,no,0,1
118705,Male,39,Returning,Economy,325,8,6,1,3,3,3,2,3,3,2,3,3,2,3,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
118706,Female,68,Returning,Economy,646,0,1,2,2,2,3,3,2,2,2,1,4,2,2,2,Neutral or Dissatisfied,short distance,0,0,yes,5,4
118708,Female,28,Returning,Economy,621,0,0,2,1,1,1,3,3,1,1,1,1,3,1,3,Neutral or Dissatisfied,short distance,0,1,no,1,1
118709,Female,43,Returning,Economy,621,1,0,4,2,4,3,2,3,4,2,2,4,3,3,5,Neutral or Dissatisfied,short distance,1,1,no,1,1
118710,Female,57,Returning,Economy,338,0,0,5,4,4,3,2,5,3,4,5,1,5,5,5,Satisfied,short distance,0,0,no,0,1
118712,Male,20,Returning,Economy,369,0,0,5,3,4,3,1,3,3,3,3,3,4,3,2,Neutral or Dissatisfied,short distance,0,0,no,1,1
118713,Female,15,Returning,Economy,325,0,0,3,2,3,2,4,1,4,3,4,4,3,4,3,Neutral or Dissatisfied,short distance,4,1,no,2,2
118714,Female,52,Returning,Economy,369,0,0,1,3,3,3,3,4,3,3,2,2,4,4,4,Neutral or Dissatisfied,short distance,2,1,no,4,1
118716,Male,49,Returning,Economy,651,0,0,1,5,1,5,3,1,3,5,3,3,3,3,3,Satisfied,short distance,1,1,no,1,1
118717,Female,21,Returning,Economy,304,0,2,5,4,5,4,3,5,1,3,1,1,5,1,4,Neutral or Dissatisfied,short distance,1,3,no,2,3
118722,Female,35,Returning,Economy,368,0,0,2,3,4,3,4,1,4,3,4,4,3,4,4,Neutral or Dissatisfied,short distance,2,5,yes,5,3
118724,Male,15,Returning,Economy,646,2,0,3,4,3,4,4,1,2,1,2,2,3,2,4,Neutral or Dissatisfied,short distance,2,3,yes,5,4
118730,Female,53,Returning,Economy,369,0,0,4,1,5,1,1,2,3,1,2,1,2,2,2,Neutral or Dissatisfied,short distance,0,0,no,0,3
118731,Female,46,Returning,Economy,304,9,7,4,3,5,4,4,4,5,3,4,3,4,4,4,Neutral or Dissatisfied,short distance,0,0,no,0,2
118732,Male,42,Returning,Economy,451,2,0,1,3,4,3,3,4,2,5,2,2,2,2,2,Neutral or Dissatisfied,short distance,1,2,no,3,1
118733,Male,55,Returning,Economy,338,0,0,4,3,4,3,3,4,2,5,2,2,4,2,5,Neutral or Dissatisfied,short distance,0,0,no,0,1
118736,Male,51,Returning,Economy,325,0,0,4,3,3,3,4,1,2,1,2,2,4,2,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118737,Male,11,Returning,Economy,621,0,0,5,1,5,1,4,3,4,5,4,4,5,4,5,Neutral or Dissatisfied,short distance,1,1,no,1,1
118739,Male,40,Returning,Economy,368,0,0,2,3,3,3,3,1,1,3,1,1,3,1,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
118740,Male,21,Returning,Economy,368,0,0,1,2,2,2,3,2,5,4,3,3,4,3,4,Neutral or Dissatisfied,short distance,2,4,yes,5,5
118747,Female,58,Returning,Economy,621,0,0,4,2,3,5,4,5,5,2,3,5,5,5,4,Neutral or Dissatisfied,short distance,1,2,no,3,2
118750,Male,56,Returning,Economy,325,0,4,5,4,4,4,3,1,4,2,4,4,3,4,2,Satisfied,short distance,1,1,no,2,3
118751,Female,13,Returning,Economy,646,0,0,4,2,3,2,3,5,4,4,4,4,3,4,2,Neutral or Dissatisfied,short distance,5,4,yes,5,5
118752,Female,19,Returning,Economy,338,0,0,2,3,4,3,4,2,3,3,3,3,3,3,3,Neutral or Dissatisfied,short distance,4,4,yes,5,5
118753,Male,37,Returning,Economy,370,0,0,4,0,3,0,4,1,5,3,5,5,3,5,3,Satisfied,short distance,3,1,no,2,2
118754,Female,27,Returning,Economy,338,1,3,5,1,3,1,1,5,5,5,5,5,5,5,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
118756,Male,44,Returning,Economy,325,0,0,3,3,2,3,4,4,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance,0,1,no,3,2
118757,Female,42,Returning,Economy,370,0,0,0,3,3,5,4,5,4,3,4,2,5,5,5,Neutral or Dissatisfied,short distance,2,3,no,3,1
118758,Male,33,Returning,Economy,451,0,0,3,3,4,3,1,3,2,2,2,2,4,2,5,Neutral or Dissatisfied,short distance,5,5,no,4,3
118761,Female,42,Returning,Economy,304,0,0,3,3,4,4,4,3,5,3,4,1,3,3,3,Neutral or Dissatisfied,short distance,3,4,no,3,3
118762,Female,60,Returning,Economy,646,0,6,3,2,4,3,3,2,3,2,3,3,2,2,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
118763,Male,60,Returning,Economy,304,0,0,4,2,5,2,5,4,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
118764,Male,50,Returning,Economy,338,0,0,5,3,5,3,1,4,5,5,5,5,4,5,4,Neutral or Dissatisfied,short distance,0,0,no,0,1
118765,Male,14,Returning,Economy,647,0,0,2,3,3,3,2,1,2,4,2,2,2,2,3,Neutral or Dissatisfied,short distance,0,0,no,3,1
118769,Male,7,Returning,Economy,621,0,0,5,4,3,4,1,3,1,2,3,3,5,3,4,Satisfied,short distance,1,1,no,1,1
118770,Male,56,Returning,Economy,646,1,2,2,4,4,4,4,1,4,2,4,4,4,4,3,Neutral or Dissatisfied,short distance,0,1,no,1,1
118771,Female,21,Returning,Economy,646,5,8,5,1,1,1,5,4,5,1,5,5,1,5,1,Neutral or Dissatisfied,short distance,1,1,no,1,1
118772,Female,9,Returning,Economy,370,0,3,1,3,1,3,3,4,3,3,3,3,3,3,2,Neutral or Dissatisfied,short distance,0,0,no,1,1
118774,Male,53,Returning,Economy,304,8,1,4,4,4,4,5,3,3,3,3,3,4,3,4,Neutral or Dissatisfied,short distance,0,0,yes,4,4
118775,Male,27,Returning,Economy,621,10,6,5,3,3,3,5,4,1,5,1,1,5,1,4,Neutral or Dissatisfied,short distance,4,4,yes,4,4
118776,Male,8,Returning,Economy,304,0,0,3,2,1,2,3,3,1,2,1,1,3,1,4,Neutral or Dissatisfied,short distance,0,5,yes,5,5
118777,Male,59,Returning,Economy,304,0,0,4,3,3,3,1,3,2,2,2,2,4,2,5,Neutral or Dissatisfied,short distance,3,4,yes,3,5
118779,Female,14,Returning,Economy,370,2,0,0,2,5,2,1,4,1,4,1,1,5,1,4,Neutral or Dissatisfied,short distance,4,3,yes,4,4
118782,Male,66,Returning,Economy,647,0,0,5,3,2,3,2,3,5,1,5,5,2,5,1,Neutral or Dissatisfied,short distance,2,3,yes,4,4
118783,Male,9,Returning,Economy,369,2,0,1,0,3,0,2,4,3,5,3,3,1,3,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
118784,Female,48,Returning,Economy,369,2,0,1,3,3,4,4,5,4,3,1,5,5,5,5,Neutral or Dissatisfied,short distance,2,2,no,2,2
118787,Female,12,Returning,Economy,370,0,0,3,1,4,1,2,2,1,5,1,1,2,1,5,Neutral or Dissatisfied,short distance,5,4,no,4,2
118789,Male,65,Returning,Economy,647,0,5,4,1,5,1,4,3,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance,1,1,no,1,3
118790,Male,35,Returning,Economy,370,0,0,4,2,4,2,2,1,5,5,4,4,4,4,4,Neutral or Dissatisfied,short distance,4,4,no,5,3
118791,Female,49,Returning,Economy,325,9,8,2,2,2,3,3,2,3,2,4,2,2,2,1,Neutral or Dissatisfied,short distance,0,0,no,0,1
118792,Male,11,Returning,Economy,369,0,0,2,1,1,1,4,1,5,5,5,5,3,5,3,Neutral or Dissatisfied,short distance,0,0,no,1,2
118793,Female,42,Returning,Economy,325,10,9,3,1,2,1,3,1,4,1,1,3,1,1,1,Neutral or Dissatisfied,short distance,0,0,no,0,1
118795,Male,16,Returning,Economy,621,0,0,4,3,5,3,3,4,4,5,4,4,4,4,4,Neutral or Dissatisfied,short distance,0,0,no,0,1
118798,Female,54,Returning,Economy,368,0,9,4,5,4,4,4,2,4,5,3,2,2,2,4,Neutral or Dissatisfied,short distance,0,1,no,1,1
118799,Female,26,Returning,Economy,647,0,0,1,3,4,3,4,1,3,2,3,3,3,3,4,Neutral or Dissatisfied,short distance,0,0,no,1,4
118802,Female,54,Returning,Economy,368,4,3,2,1,3,4,4,2,4,1,3,1,2,2,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
118803,Male,42,Returning,Economy,621,9,0,4,2,1,2,3,3,4,5,4,4,3,4,3,Neutral or Dissatisfied,short distance,1,1,no,1,1
118804,Female,15,Returning,Economy,368,0,0,4,3,1,3,2,1,3,5,3,3,1,3,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118806,Male,68,Returning,Economy,304,2,0,4,2,4,2,3,3,5,2,5,5,4,5,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118807,Female,7,Returning,Economy,651,0,0,3,3,2,3,3,3,3,5,3,3,3,3,3,Neutral or Dissatisfied,short distance,3,5,yes,4,5
118809,Female,8,Returning,Economy,368,0,0,1,3,1,3,2,1,1,5,1,1,1,1,2,Neutral or Dissatisfied,short distance,3,4,yes,4,5
118810,Female,30,Returning,Economy,621,0,0,4,3,5,3,5,4,4,5,4,4,4,4,5,Neutral or Dissatisfied,short distance,1,3,no,1,2
118811,Female,26,Returning,Economy,646,1,0,3,1,3,1,2,1,5,4,5,5,4,5,1,Neutral or Dissatisfied,short distance,5,5,yes,5,5
118812,Female,41,Returning,Business,3457,0,0,5,5,4,4,5,5,4,5,5,5,5,5,5,Satisfied,long distance,3,1,no,1,2
118813,Female,52,Returning,Business,651,0,1,3,3,3,5,3,3,5,2,3,3,3,3,3,Satisfied,short distance,4,4,yes,5,5
118817,Male,58,Returning,Business,3005,0,0,1,1,5,5,1,4,4,5,3,4,4,4,4,Satisfied,long distance,1,1,no,1,1
118818,Female,24,First-time,Economy,370,0,0,0,4,3,4,3,5,4,5,4,4,4,4,5,Satisfied,short distance,1,1,no,1,1
118819,Female,57,Returning,Business,2272,1,0,2,2,4,5,2,4,4,4,5,2,4,4,4,Satisfied,long distance,4,4,no,3,2
118821,Male,40,Returning,Business,1892,0,0,2,3,3,5,3,2,4,2,3,4,2,2,2,Satisfied,long distance,1,3,yes,4,4
118824,Male,37,First-time,Business,369,4,5,1,1,5,1,2,5,4,5,4,4,5,4,4,Neutral or Dissatisfied,short distance,0,0,no,0,1
118827,Female,66,Returning,Economy Plus,338,0,0,3,3,4,2,3,4,2,4,1,4,4,4,4,Neutral or Dissatisfied,short distance,0,3,yes,4,4
118828,Female,36,First-time,Economy Plus,325,8,0,4,4,2,4,3,2,5,1,4,4,4,4,3,Neutral or Dissatisfied,short distance,1,1,no,1,1
118829,Female,22,First-time,Economy,647,9,2,0,0,4,0,1,5,2,2,2,2,4,2,5,Satisfied,short distance,0,2,no,2,2
118831,Male,52,Returning,Business,2893,5,0,4,3,4,4,4,4,4,4,5,4,4,4,4,Satisfied,long distance,4,3,no,3,1
118833,Male,23,First-time,Economy,338,1,1,5,5,3,5,3,3,4,4,4,4,4,4,5,Neutral or Dissatisfied,short distance,2,1,no,2,1
118835,Male,28,Returning,Economy Plus,647,0,0,1,1,2,1,1,2,1,3,1,1,4,1,3,Neutral or Dissatisfied,short distance,2,3,yes,3,3
118838,Male,30,Returning,Business,2783,0,0,2,4,3,4,2,3,4,5,4,4,5,4,5,Satisfied,long distance,1,1,no,1,1
118839,Female,40,First-time,Business,369,6,4,2,2,3,2,3,4,1,3,1,1,4,1,5,Neutral or Dissatisfied,short distance,5,1,yes,5,4
118840,Female,39,Returning,Economy Plus,221,0,3,2,2,5,2,2,2,2,2,2,2,2,2,1,Satisfied,short distance,1,4,yes,4,5
118841,Male,23,First-time,Economy Plus,304,0,0,0,1,2,1,3,3,3,1,3,3,2,3,5,Neutral or Dissatisfied,short distance,4,1,no,3,4
118842,Male,45,Returning,Economy Plus,369,0,0,2,2,1,5,2,1,5,4,5,5,1,5,4,Satisfied,short distance,3,4,yes,5,3
118843,Female,29,First-time,Economy Plus,338,0,0,2,2,2,2,4,4,1,4,1,1,4,1,4,Neutral or Dissatisfied,short distance,5,5,yes,5,5
118844,Male,69,Returning,Economy Plus,251,0,0,4,2,1,4,4,4,4,1,4,4,4,4,3,Neutral or Dissatisfied,short distance,5,5,yes,5,5
118848,Male,14,Returning,Economy Plus,451,0,0,4,5,4,5,4,3,2,3,2,2,4,2,5,Satisfied,short distance,0,0,no,0,1
118851,Female,13,Returning,Economy Plus,651,0,0,2,1,1,1,3,4,4,2,4,4,3,4,3,Neutral or Dissatisfied,short distance,0,0,no,0,1
118852,Female,19,Returning,Economy Plus,325,0,0,3,2,2,2,1,1,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,0,no,0,1
118853,Male,10,Returning,Economy Plus,621,0,0,4,4,4,4,3,3,2,4,2,2,5,2,5,Neutral or Dissatisfied,short distance,0,5,yes,5,5
118855,Female,7,Returning,Economy Plus,647,6,0,4,2,2,2,2,2,2,1,2,2,4,2,5,Neutral or Dissatisfied,short distance,0,0,no,0,1
118856,Male,51,Returning,Economy Plus,370,0,0,4,2,1,2,3,3,5,1,5,5,5,5,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
118858,Female,57,Returning,Economy Plus,621,0,7,1,2,1,2,2,1,2,2,3,2,1,1,1,Neutral or Dissatisfied,short distance,0,0,no,1,1
118862,Female,51,Returning,Economy Plus,338,5,0,4,1,3,3,5,1,2,1,1,4,1,1,4,Neutral or Dissatisfied,short distance,1,0,no,4,1
118864,Female,37,Returning,Economy Plus,304,7,4,4,4,5,4,3,4,3,2,3,3,4,3,5,Satisfied,short distance,0,5,yes,4,5
118866,Male,34,Returning,Economy Plus,369,0,0,3,4,5,4,4,1,2,3,2,2,4,2,1,Neutral or Dissatisfied,short distance,1,3,no,3,2
118869,Male,43,Returning,Economy Plus,369,0,1,3,3,4,2,3,4,2,2,2,2,4,2,4,Neutral or Dissatisfied,short distance,2,1,no,1,1
118872,Male,39,Returning,Business,1136,5,0,3,3,4,4,3,4,5,4,5,2,4,4,4,Satisfied,moderate distance,5,5,yes,5,5
118873,Female,51,Returning,Business,1136,2,0,2,2,4,5,2,5,4,5,3,3,5,5,5,Satisfied,moderate distance,0,4,yes,5,5
118875,Male,50,Returning,Business,1136,5,0,3,3,5,4,3,5,5,5,5,3,5,5,5,Satisfied,moderate distance,0,3,yes,4,2
