EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating,ID
0,4,4,8,yes,3,5,4,0,120648
3,3,2,6,yes,2,2,5,5,120649
1,2,1,1,no,3,3,1,0,120650
0,0,1,1,no,1,1,1,0,120651
0,0,5,10,yes,4,5,5,0,120652
1,1,1,1,no,2,2,1,1,120653
1,1,1,1,no,1,1,1,1,120654
0,4,4,9,yes,4,4,4,0,120655
0,0,5,8,yes,1,1,5,0,120656
0,0,1,1,no,1,1,1,0,120657
1,1,1,1,no,1,1,1,1,120658
0,0,1,1,no,3,1,3,0,120659
0,0,1,2,no,2,2,1,0,120660
1,1,3,3,no,2,3,1,2,120661
0,0,1,1,no,1,0,1,0,120662
1,1,1,1,no,1,1,1,1,120663
1,1,1,1,no,1,1,1,1,120664
4,3,0,7,no,4,3,4,0,120665
3,3,0,2,no,3,1,1,0,120666
4,1,0,2,no,1,4,1,0,120667
5,5,0,10,yes,5,5,5,0,120668
1,1,0,1,no,2,1,1,0,120669
2,3,0,3,no,3,4,3,0,120670
3,5,0,10,yes,5,5,5,0,120671
5,5,0,9,yes,4,5,5,0,120672
1,1,1,1,no,1,1,1,1,120673
2,3,3,5,yes,3,3,3,3,120674
1,1,1,1,no,3,1,1,1,120675
3,2,1,1,no,4,2,3,0,120676
5,4,5,9,yes,4,4,5,0,120677
0,0,5,10,yes,5,5,5,0,120678
4,4,5,10,yes,4,5,5,5,120679
1,1,4,2,no,3,1,1,1,120680
1,1,1,1,no,3,3,1,1,120681
0,0,1,1,no,3,3,1,0,120682
0,1,1,1,no,1,1,1,0,120683
0,0,1,1,no,1,1,1,0,120684
0,0,1,1,no,1,1,1,0,120685
0,0,1,1,no,1,0,1,0,120686
3,3,2,4,no,1,3,4,3,120687
1,1,1,1,no,1,1,1,1,120688
1,1,1,1,no,1,1,1,1,120689
1,1,1,1,no,2,1,1,0,120690
0,0,1,1,no,0,0,4,0,120691
1,1,0,1,no,1,1,1,0,120692
1,4,0,5,no,4,3,2,0,120693
1,1,0,1,no,2,1,1,0,120694
5,5,0,10,yes,5,5,5,0,120695
3,2,0,10,yes,4,5,5,0,120696
5,5,5,9,yes,3,5,5,0,120697
0,0,1,1,no,3,3,1,0,120698
4,4,1,7,yes,3,5,4,3,120699
4,3,1,1,no,3,2,3,1,120700
5,1,2,1,no,1,1,2,1,120701
1,1,1,1,no,1,1,1,1,120702
1,2,1,1,no,1,2,1,1,120703
5,5,4,10,yes,5,5,5,0,120704
1,0,2,3,no,2,2,2,1,120705
3,5,3,9,yes,5,5,5,5,120706
0,0,1,1,no,1,3,1,0,120707
0,0,1,2,no,1,1,1,0,120708
0,0,1,1,no,2,1,1,0,120709
0,2,1,1,no,1,2,2,0,120710
1,1,1,1,no,1,4,1,1,120711
1,1,1,1,no,1,1,1,1,120712
0,0,1,2,no,1,5,1,0,120713
1,1,2,3,no,1,1,1,1,120714
1,1,1,1,no,1,3,1,1,120715
3,4,0,9,yes,4,5,4,0,120716
1,1,0,4,no,1,4,2,0,120717
5,5,0,4,yes,4,1,4,0,120718
1,5,0,9,yes,4,4,5,0,120719
2,2,0,5,no,3,2,2,0,120720
1,3,0,5,no,2,4,3,0,120721
1,1,1,3,no,2,3,3,1,120722
2,2,1,1,no,3,2,1,0,120723
1,2,3,4,no,3,2,3,1,120724
0,5,5,10,yes,5,5,5,0,120725
3,1,1,1,no,1,1,1,3,120726
2,3,2,3,no,1,5,2,1,120727
1,1,1,1,no,2,1,2,1,120728
1,1,1,1,no,3,2,1,0,120729
0,0,1,1,no,1,1,1,0,120730
1,2,1,1,no,1,1,1,1,120731
0,0,1,1,no,1,1,1,0,120732
1,1,1,1,no,1,1,1,1,120733
0,0,1,1,no,1,1,1,0,120734
1,1,3,2,no,1,4,2,0,120735
0,1,4,3,no,4,4,2,0,120736
1,1,0,4,no,2,4,2,0,120737
1,3,0,7,yes,4,4,4,0,120738
4,5,0,10,yes,4,5,5,0,120739
1,5,0,3,no,4,5,3,0,120740
2,3,1,1,no,1,1,1,0,120741
3,3,1,1,no,3,3,1,3,120742
0,1,3,1,no,3,1,1,0,120743
1,1,1,1,no,1,1,1,1,120744
0,3,1,4,no,3,5,3,0,120745
1,1,1,1,no,1,1,1,1,120746
0,3,1,4,no,4,5,3,2,120747
3,3,1,1,no,3,2,2,3,120748
1,0,3,2,no,2,1,1,1,120749
0,0,1,1,no,1,1,1,0,120750
0,0,1,1,no,1,1,1,0,120751
1,5,1,2,no,3,5,4,1,120752
0,0,1,1,no,3,4,1,0,120753
0,0,1,9,no,1,2,1,0,120754
2,1,1,2,no,2,1,1,1,120755
0,0,2,1,no,0,0,1,0,120756
1,3,0,4,no,3,4,2,0,120757
4,5,0,10,yes,5,5,5,0,120758
5,5,0,10,yes,5,5,5,0,120759
1,1,0,1,no,1,2,1,0,120760
4,5,0,9,yes,4,5,4,0,120761
5,5,3,8,yes,4,5,5,0,120762
1,1,1,1,no,1,1,1,1,120763
4,4,4,3,no,1,2,3,0,120764
4,5,3,6,yes,5,4,4,0,120765
0,1,2,2,no,1,2,2,1,120766
1,2,1,1,no,2,1,1,1,120767
4,3,2,1,no,1,5,1,0,120768
0,1,4,4,no,1,4,2,0,120769
0,0,5,9,yes,5,5,5,0,120770
1,1,1,1,no,2,2,1,0,120771
0,0,1,1,no,1,1,1,0,120772
0,3,3,8,yes,3,3,3,0,120773
0,0,1,1,no,1,1,1,0,120774
1,2,1,1,no,1,1,1,2,120775
1,1,1,1,no,1,1,1,1,120776
0,0,1,1,no,3,3,1,0,120777
1,1,1,1,no,1,3,1,1,120778
1,2,3,3,no,2,3,2,1,120779
1,1,0,3,no,5,4,2,0,120780
5,5,0,10,yes,5,5,5,0,120781
1,2,0,2,no,2,2,4,0,120782
5,5,0,10,yes,5,5,5,0,120783
4,4,0,7,yes,3,4,3,0,120784
4,4,5,9,yes,5,5,5,0,120785
2,1,1,1,no,1,2,1,1,120786
4,4,4,8,yes,5,5,4,4,120787
5,5,3,9,yes,4,4,5,5,120788
0,1,2,4,no,2,1,4,0,120789
0,4,4,7,yes,3,5,4,0,120790
0,1,2,2,no,2,2,2,0,120791
1,3,1,1,no,2,4,3,0,120792
0,1,1,2,no,1,1,2,0,120793
0,0,1,1,no,1,1,1,0,120794
0,0,1,1,no,1,1,2,0,120795
0,0,1,2,no,2,1,2,0,120796
5,2,3,10,yes,1,5,3,1,120797
0,0,3,2,no,1,1,3,0,120798
1,1,1,1,no,1,5,1,1,120799
1,1,3,2,no,2,3,1,1,120800
0,0,1,1,no,1,1,1,0,120801
1,5,0,10,yes,5,5,5,0,120802
3,4,0,3,no,1,4,2,0,120803
0,5,0,10,yes,5,5,5,0,120804
5,5,0,10,yes,5,5,5,0,120805
5,4,0,9,yes,4,5,4,0,120806
2,2,1,1,no,2,3,1,1,120807
1,1,1,1,no,2,1,1,1,120808
3,3,1,3,no,3,3,1,0,120809
4,4,3,7,yes,3,4,4,1,120810
5,5,5,10,yes,5,5,5,0,120811
0,0,1,5,no,3,4,3,1,120812
0,0,1,1,no,0,0,1,0,120813
0,0,3,1,no,3,3,1,0,120814
1,1,2,2,no,2,2,2,0,120815
1,1,1,1,no,1,2,2,1,120816
0,0,1,2,no,1,2,1,0,120817
0,3,5,8,yes,3,5,5,0,120818
1,3,1,1,no,1,2,1,1,120819
1,0,1,1,no,2,3,1,0,120820
4,4,4,9,yes,4,4,4,4,120821
1,1,1,1,no,1,2,1,1,120822
0,0,2,1,no,0,0,2,0,120823
3,3,0,8,yes,5,5,5,0,120824
4,1,0,3,no,3,2,1,0,120825
1,1,0,2,no,4,1,2,0,120826
4,3,0,8,yes,4,4,5,0,120827
4,5,0,10,yes,5,5,5,0,120828
1,1,1,1,no,3,1,1,1,120829
5,5,3,10,yes,5,5,5,5,120830
1,1,1,1,no,1,1,1,1,120831
0,4,1,3,no,3,2,4,1,120832
0,1,1,1,no,1,1,1,0,120833
0,1,1,1,no,1,1,1,1,120834
0,2,3,3,no,1,3,2,0,120835
0,0,1,1,no,5,5,1,0,120836
0,0,1,3,no,2,3,3,0,120837
0,0,1,1,no,1,1,1,0,120838
0,0,4,9,yes,3,5,5,0,120839
0,0,1,1,no,1,1,1,0,120840
1,1,1,1,no,1,1,1,1,120841
1,1,1,1,no,1,1,1,1,120842
1,1,1,1,no,1,1,1,1,120843
2,1,1,1,no,3,3,1,2,120844
1,1,0,5,no,3,4,3,0,120845
0,4,0,9,yes,3,4,4,0,120846
0,4,0,10,yes,4,4,4,0,120847
4,5,0,10,yes,5,5,5,0,120848
4,5,0,9,yes,4,5,4,0,120849
2,3,1,2,no,2,2,2,1,120850
1,1,1,1,no,1,1,1,1,120851
4,2,1,4,yes,4,3,2,2,120852
2,3,4,1,no,2,2,2,0,120853
1,1,4,3,no,4,1,1,0,120854
1,5,3,2,no,1,2,1,1,120855
2,1,2,3,no,2,1,3,0,120856
0,3,3,5,yes,3,4,3,0,120857
0,1,4,3,no,1,3,1,0,120858
0,0,1,1,no,3,3,1,0,120859
0,1,1,1,no,1,1,1,0,120860
1,4,1,4,no,3,4,2,1,120861
0,2,3,2,no,1,1,1,0,120862
4,3,1,3,yes,3,5,3,4,120863
3,1,1,1,no,2,1,1,2,120864
1,1,1,2,no,2,2,1,0,120865
1,3,2,2,no,1,3,1,1,120866
3,4,0,8,yes,4,4,5,0,120867
1,1,0,3,no,2,3,3,0,120868
0,0,0,5,no,4,3,3,0,120869
3,2,0,4,no,1,3,3,0,120870
4,5,0,8,yes,4,5,4,0,120871
2,4,1,2,no,1,4,1,0,120872
1,1,2,1,no,1,3,1,1,120873
0,4,1,5,no,3,3,4,0,120874
4,0,5,10,yes,5,5,5,0,120875
0,4,5,10,yes,5,5,4,0,120876
1,1,1,3,no,3,1,1,1,120877
0,4,4,7,yes,1,3,3,0,120878
0,0,3,9,yes,4,5,4,0,120879
3,1,4,7,no,3,4,4,3,120880
0,0,3,2,no,1,2,3,0,120881
0,3,2,6,yes,2,3,4,0,120882
0,2,1,4,no,2,3,3,0,120883
0,3,5,9,yes,3,5,5,0,120884
1,1,1,1,no,1,2,1,1,120885
4,3,2,3,no,2,3,3,4,120886
1,1,1,1,no,1,1,1,1,120887
0,0,0,1,no,0,0,1,0,120888
4,4,5,10,yes,5,5,3,5,120889
3,1,0,6,yes,3,3,1,0,120890
1,1,0,2,no,1,1,1,0,120891
3,4,0,10,yes,3,5,5,0,120892
1,3,0,4,no,3,3,2,0,120893
3,2,0,6,no,3,2,2,0,120894
1,2,1,3,no,3,4,1,0,120895
3,5,4,6,yes,1,5,3,0,120896
2,2,1,2,no,2,2,1,1,120897
0,3,3,5,yes,4,4,2,3,120898
0,0,4,1,no,1,1,2,0,120899
5,5,5,10,yes,5,5,5,5,120900
5,5,2,5,no,1,5,2,5,120901
5,4,4,9,yes,5,4,4,0,120902
0,3,5,3,yes,2,1,3,0,120903
1,0,1,1,no,1,1,2,0,120904
0,0,5,8,yes,1,5,5,0,120905
0,0,4,9,yes,2,5,5,0,120906
0,0,1,1,no,3,1,1,0,120907
0,3,4,8,yes,3,4,4,0,120908
1,2,1,1,no,1,1,1,1,120909
0,0,1,1,no,1,1,1,0,120910
2,2,1,2,no,1,2,1,1,120911
1,1,1,1,no,1,1,1,1,120912
1,1,1,1,no,3,3,1,1,120913
1,1,0,7,yes,5,3,3,0,120914
0,0,0,7,yes,4,3,4,0,120915
1,1,0,1,no,1,1,1,0,120916
1,2,0,1,no,2,1,3,0,120917
4,5,0,10,yes,5,5,5,0,120918
4,4,5,8,yes,5,5,5,0,120919
5,5,5,10,yes,5,5,5,0,120920
1,1,1,1,no,1,1,1,1,120921
0,0,0,2,no,0,0,1,0,120922
0,3,5,8,yes,3,5,4,0,120923
0,3,5,9,yes,3,5,4,0,120924
0,3,5,8,yes,3,5,4,0,120925
1,1,1,1,no,1,1,1,1,120926
2,3,5,8,yes,3,4,5,1,120927
0,0,5,9,yes,2,5,5,0,120928
0,0,1,1,no,1,1,1,0,120929
1,1,1,2,no,1,1,2,1,120930
0,0,2,2,no,1,1,1,0,120931
1,1,1,1,no,1,1,1,1,120932
0,1,1,1,no,3,1,1,0,120933
5,5,5,10,yes,5,5,5,5,120934
1,1,1,1,no,1,1,1,1,120935
1,1,0,2,no,3,1,2,0,120936
1,3,0,8,yes,5,5,5,0,120937
1,1,0,1,no,3,1,1,0,120938
4,3,0,1,no,3,1,2,0,120939
3,1,1,2,no,1,1,1,0,120940
1,3,4,2,no,1,4,1,0,120941
0,0,2,1,no,3,0,1,0,120942
3,3,1,2,no,3,3,3,0,120943
0,0,1,1,no,1,1,1,0,120944
1,1,2,1,no,2,1,2,1,120945
1,0,1,1,no,1,2,1,1,120946
0,3,3,3,no,2,3,2,0,120947
2,1,1,2,no,1,3,2,3,120948
0,2,1,3,no,3,2,2,0,120949
0,1,1,1,no,2,2,1,0,120950
0,0,1,1,no,2,2,1,0,120951
0,0,1,1,no,3,1,1,0,120952
0,1,1,1,no,1,1,2,0,120953
0,1,1,1,no,2,1,1,0,120954
1,1,1,1,no,1,1,3,0,120955
0,0,0,1,no,0,0,1,0,120956
3,2,3,4,no,2,2,4,2,120957
3,1,5,3,no,2,2,2,0,120958
0,0,0,9,yes,4,5,5,0,120959
2,2,0,1,no,1,1,2,0,120960
3,5,0,6,yes,4,5,4,0,120961
1,2,0,1,no,1,1,4,0,120962
3,4,0,7,yes,2,4,4,0,120963
4,4,5,9,yes,4,5,5,4,120964
3,1,2,5,no,4,1,3,1,120965
1,1,1,1,no,1,1,1,1,120966
2,1,2,1,no,2,3,1,0,120967
0,3,3,3,no,3,1,3,0,120968
3,3,5,10,yes,4,5,4,3,120969
0,0,1,1,no,3,1,1,0,120970
0,0,1,1,no,3,1,1,0,120971
0,3,1,1,no,2,3,1,1,120972
1,1,1,1,no,1,2,1,0,120973
1,1,1,1,no,1,1,1,0,120974
3,2,1,1,no,3,2,1,3,120975
5,5,5,9,yes,4,5,5,0,120976
2,2,1,1,no,1,1,1,5,120977
4,1,1,1,no,2,2,1,2,120978
1,1,0,1,no,2,1,1,0,120979
5,4,0,8,yes,5,4,4,0,120980
4,1,0,2,no,1,1,3,0,120981
5,4,0,9,yes,4,5,5,0,120982
4,5,0,7,yes,3,4,4,0,120983
3,3,2,4,no,3,3,3,0,120984
2,2,1,1,no,2,2,1,1,120985
3,3,3,1,no,1,1,1,1,120986
2,1,1,1,no,2,2,1,1,120987
0,0,1,1,no,2,2,1,0,120988
0,4,5,8,yes,5,5,4,0,120989
0,0,1,1,no,1,1,1,0,120990
0,0,1,1,no,2,2,1,0,120991
1,1,2,1,no,1,2,1,1,120992
0,0,1,2,no,1,1,2,0,120993
1,2,1,1,no,2,3,1,0,120994
0,0,3,1,no,1,1,1,0,120995
2,2,4,7,yes,2,4,5,0,120996
0,0,2,1,no,0,0,1,0,120997
1,1,2,1,no,1,3,2,1,120998
1,2,2,1,no,1,1,1,1,120999
1,1,1,1,no,1,1,1,1,121000
3,3,1,1,no,4,4,3,3,121001
1,1,1,1,no,1,1,1,1,121002
4,3,0,4,no,2,2,2,0,121003
4,5,0,9,yes,4,5,4,0,121004
5,5,0,9,yes,4,5,5,0,121005
5,5,0,9,yes,4,5,5,0,121006
1,2,0,3,no,3,2,2,0,121007
4,4,1,1,no,4,4,1,4,121008
2,3,1,2,no,2,1,2,0,121009
0,0,0,1,no,0,0,1,0,121010
4,5,5,9,yes,3,5,4,0,121011
0,1,1,2,no,3,4,4,0,121012
3,2,4,5,yes,3,4,4,1,121013
0,3,5,9,yes,4,5,5,0,121014
2,4,3,2,no,4,4,1,2,121015
0,0,2,7,yes,4,4,3,0,121016
0,3,4,6,yes,1,3,3,0,121017
0,1,1,1,no,1,3,2,0,121018
0,0,1,1,no,2,1,1,0,121019
0,0,1,1,no,0,0,1,0,121020
2,0,1,1,no,2,2,3,0,121021
3,0,1,1,no,0,0,1,1,121022
5,5,5,10,yes,5,5,5,1,121023
1,1,1,1,no,1,1,1,1,121024
2,2,3,3,no,4,4,3,2,121025
2,1,0,2,no,3,2,3,0,121026
5,5,0,7,yes,3,5,5,0,121027
2,1,0,6,no,4,3,3,0,121028
5,5,0,10,yes,3,5,5,0,121029
0,3,0,10,yes,4,5,4,0,121030
0,0,0,2,no,0,0,1,0,121031
0,0,1,1,no,3,3,1,0,121032
4,5,5,8,yes,5,4,5,0,121033
2,2,2,1,no,2,2,1,1,121034
1,1,1,2,no,2,1,1,1,121035
1,1,3,6,yes,3,4,3,1,121036
0,0,1,1,no,0,0,1,0,121037
0,1,1,2,no,1,2,1,1,121038
0,5,5,10,yes,4,5,5,0,121039
0,0,1,1,no,2,1,1,0,121040
0,1,1,3,no,1,2,1,0,121041
0,0,1,3,no,1,5,1,0,121042
0,0,1,1,no,1,1,1,0,121043
0,0,5,9,yes,5,5,5,0,121044
1,1,1,1,no,1,1,1,1,121045
1,1,1,1,no,1,1,1,1,121046
5,4,5,10,yes,5,5,4,0,121047
4,4,4,9,yes,4,5,4,0,121048
1,1,1,1,no,1,1,1,1,121049
5,4,0,8,yes,4,4,5,0,121050
3,1,0,3,no,1,3,2,0,121051
4,4,0,9,yes,4,4,5,0,121052
3,2,0,1,no,3,1,1,0,121053
0,0,0,6,yes,0,0,4,0,121054
0,0,2,3,no,0,0,1,0,121055
4,2,1,3,no,3,2,2,1,121056
1,1,1,1,no,1,1,1,0,121057
4,2,5,8,yes,4,5,5,0,121058
2,2,1,1,no,1,2,1,0,121059
4,3,5,9,yes,4,4,3,0,121060
0,1,1,2,no,2,1,1,0,121061
2,2,1,1,no,1,2,1,2,121062
1,1,1,1,no,1,1,1,1,121063
0,1,1,1,no,1,1,1,0,121064
0,3,3,7,yes,3,3,5,0,121065
0,2,3,5,yes,2,3,3,0,121066
0,0,1,1,no,1,1,1,0,121067
0,0,1,1,no,1,1,1,0,121068
3,2,1,1,no,2,3,1,0,121069
1,3,1,1,no,3,3,1,1,121070
0,0,0,9,yes,0,0,4,0,121071
0,0,0,10,yes,0,0,4,0,121072
0,0,0,9,yes,0,0,4,0,121073
0,0,0,2,no,0,0,1,0,121074
0,0,0,1,no,0,0,1,0,121075
0,0,0,4,no,0,0,4,0,121076
0,0,0,10,yes,0,0,4,0,121077
2,1,1,2,no,3,2,2,1,121078
0,4,3,8,yes,5,5,5,0,121079
1,1,2,1,no,1,1,1,0,121080
2,3,1,1,no,2,1,2,0,121081
5,5,5,10,yes,5,5,5,5,121082
1,1,1,1,no,3,1,1,1,121083
5,5,5,10,yes,5,5,5,0,121084
4,3,5,7,yes,5,5,4,5,121085
1,1,2,3,no,1,2,1,0,121086
0,5,1,8,yes,4,5,5,0,121087
0,0,4,9,yes,3,4,5,0,121088
0,0,1,2,no,3,1,3,2,121089
0,0,1,1,no,1,1,1,0,121090
1,1,1,1,no,1,1,1,1,121091
0,0,5,8,yes,4,5,5,0,121092
1,2,1,1,no,1,1,1,0,121093
1,1,1,1,no,1,1,1,1,121094
1,0,3,1,no,3,3,1,1,121095
0,0,1,3,no,1,1,3,0,121096
1,1,1,1,no,1,1,1,1,121097
0,0,0,4,no,0,0,1,0,121098
0,0,0,9,yes,0,0,4,0,121099
0,0,0,7,yes,0,0,4,0,121100
0,0,0,10,yes,0,0,4,0,121101
0,0,0,8,yes,0,0,4,0,121102
0,0,0,10,yes,0,0,4,0,121103
5,5,4,10,yes,4,4,4,5,121104
2,1,1,2,no,2,1,1,1,121105
1,1,1,1,no,1,1,1,1,121106
0,1,1,1,no,1,1,1,0,121107
3,2,3,2,no,3,3,2,0,121108
3,3,4,4,yes,3,4,3,2,121109
3,5,5,10,yes,5,5,5,1,121110
1,3,1,1,no,2,3,2,1,121111
3,3,1,3,no,2,3,2,0,121112
0,1,1,2,no,3,1,1,0,121113
0,0,1,1,no,2,1,1,0,121114
0,1,1,1,no,1,1,1,0,121115
0,0,1,1,no,2,2,1,0,121116
0,0,1,1,no,2,1,1,0,121117
3,3,1,1,no,1,1,1,4,121118
1,1,1,1,no,1,1,1,1,121119
0,3,1,1,no,3,2,1,0,121120
0,0,2,3,no,1,1,2,0,121121
0,0,0,5,yes,0,0,4,0,121122
0,0,0,2,no,0,0,4,0,121123
0,0,0,8,yes,0,0,4,0,121124
0,0,0,9,yes,0,0,4,0,121125
0,0,0,7,yes,0,0,4,0,121126
0,0,0,4,yes,0,0,4,0,121127
0,0,0,8,yes,0,0,4,0,121128
0,0,1,1,no,1,1,1,0,121129
0,3,4,1,no,4,3,3,0,121130
5,5,5,7,yes,3,3,4,2,121131
0,0,1,1,no,0,0,2,0,121132
5,4,1,1,no,3,3,1,1,121133
0,0,2,7,yes,2,4,3,0,121134
1,1,3,2,no,2,2,2,1,121135
1,1,1,2,no,1,3,2,1,121136
2,3,1,7,yes,3,3,4,3,121137
0,5,5,10,yes,5,5,5,0,121138
0,1,1,1,no,1,1,1,0,121139
0,1,1,1,no,1,1,1,0,121140
0,3,4,9,yes,5,5,5,0,121141
0,0,1,2,no,4,4,1,0,121142
0,0,5,7,yes,5,5,3,0,121143
0,0,1,3,no,1,2,1,0,121144
1,1,1,1,no,1,2,1,1,121145
1,1,1,1,no,1,1,1,1,121146
0,3,1,2,no,2,3,2,0,121147
1,1,1,1,no,3,3,1,2,121148
4,2,4,7,yes,4,4,3,0,121149
0,0,0,9,yes,0,0,4,0,121150
0,0,0,10,yes,0,0,4,0,121151
0,0,0,,no,0,0,1,0,121152
0,0,0,8,yes,0,0,4,0,121153
0,0,0,8,yes,0,0,4,0,121154
0,0,0,9,yes,0,0,4,0,121155
0,0,0,,no,0,0,1,0,121156
3,1,1,1,no,1,1,2,1,121157
1,2,1,1,no,3,1,1,1,121158
2,4,4,8,yes,4,4,5,0,121159
0,0,1,2,no,1,1,1,0,121160
0,0,1,2,no,2,2,2,0,121161
1,1,3,4,no,2,2,3,1,121162
1,1,1,1,no,1,1,1,1,121163
0,0,5,10,yes,4,5,5,0,121164
0,3,1,1,no,3,4,1,0,121165
0,0,1,1,no,1,1,1,0,121166
0,0,4,7,yes,3,4,5,0,121167
0,0,3,6,yes,2,2,2,0,121168
0,0,4,8,yes,3,3,4,0,121169
0,1,3,4,no,1,1,2,0,121170
1,3,1,3,no,1,3,1,1,121171
0,0,0,1,no,0,0,1,0,121172
0,0,1,1,no,1,1,1,0,121173
0,0,1,1,no,1,1,1,0,121174
1,4,2,1,no,3,1,1,1,121175
0,0,0,10,yes,0,0,4,0,121176
0,0,0,3,no,0,0,1,0,121177
0,0,0,10,yes,0,0,4,0,121178
0,0,0,2,no,0,0,1,0,121179
0,0,0,9,yes,0,0,4,0,121180
0,0,0,,no,0,0,1,0,121181
0,0,0,,no,0,0,1,0,121182
4,4,1,5,no,3,4,4,1,121183
3,4,1,3,no,2,4,4,1,121184
4,3,5,9,yes,5,4,4,0,121185
4,4,4,7,yes,4,4,4,0,121186
1,2,1,1,no,1,1,1,1,121187
1,1,1,1,no,1,1,1,1,121188
2,0,2,1,no,1,1,2,1,121189
1,1,1,1,no,1,2,1,0,121190
1,1,1,1,no,1,1,1,1,121191
0,0,1,4,no,4,4,4,0,121192
0,0,5,10,yes,5,5,5,0,121193
0,4,4,9,yes,4,5,4,0,121194
0,3,3,8,yes,4,4,3,0,121195
0,0,4,9,yes,4,4,5,0,121196
0,5,5,10,yes,5,5,5,0,121197
1,1,1,1,no,1,2,1,0,121198
1,1,1,1,no,1,1,1,1,121199
0,5,5,10,yes,5,5,5,0,121200
1,1,1,1,no,1,1,1,0,121201
3,3,1,1,no,3,3,1,4,121202
0,0,0,10,yes,0,0,4,0,121203
0,0,0,10,yes,0,0,4,0,121204
0,0,0,9,yes,0,0,4,0,121205
0,0,0,9,yes,0,0,4,0,121206
0,0,0,4,no,0,0,1,0,121207
0,0,1,2,no,1,4,1,0,121208
3,2,1,2,no,2,3,1,1,121209
3,3,1,1,no,2,4,1,0,121210
0,3,2,5,yes,4,2,4,0,121211
5,5,2,7,yes,4,3,4,0,121212
0,0,1,2,no,1,5,2,0,121213
1,1,1,1,no,1,2,1,0,121214
0,5,5,10,yes,5,5,5,0,121215
5,1,5,6,yes,4,2,2,5,121216
0,2,5,6,yes,2,5,4,0,121217
0,0,3,7,yes,4,3,4,0,121218
0,0,4,7,yes,1,5,3,0,121219
0,0,1,1,no,1,1,1,0,121220
1,0,1,1,no,2,2,1,0,121221
1,1,1,5,yes,2,4,3,0,121222
0,0,3,4,no,1,4,2,0,121223
1,0,1,1,no,1,1,1,1,121224
4,4,1,1,no,3,5,2,0,121225
1,1,1,1,no,1,1,1,1,121226
0,0,0,6,yes,0,0,4,0,121227
0,0,0,6,yes,0,0,4,0,121228
0,0,0,5,yes,0,0,4,0,121229
0,0,0,7,yes,0,0,4,0,121230
0,0,0,8,yes,0,0,4,0,121231
0,0,0,7,yes,0,0,4,0,121232
4,3,1,3,no,1,4,2,3,121233
1,1,1,1,no,1,1,1,1,121234
0,0,1,1,no,3,1,2,0,121235
3,1,1,1,no,2,1,1,0,121236
0,0,4,8,yes,3,4,1,0,121237
4,5,5,10,yes,4,5,5,4,121238
0,0,5,10,yes,5,5,5,0,121239
5,3,1,10,yes,3,5,5,5,121240
0,0,1,1,no,1,3,1,0,121241
1,1,1,10,no,1,2,1,1,121242
1,0,1,2,no,2,2,2,0,121243
0,0,3,5,no,1,3,3,0,121244
0,0,1,1,no,1,1,1,0,121245
1,1,1,2,no,1,4,1,0,121246
0,1,1,1,no,1,3,1,0,121247
5,2,1,1,no,1,3,1,1,121248
0,0,5,6,no,3,2,3,0,121249
1,5,3,1,no,5,5,1,1,121250
0,0,0,5,no,0,0,4,0,121251
0,0,0,5,yes,0,0,4,0,121252
0,0,0,8,yes,0,0,4,0,121253
0,0,0,5,no,0,0,4,0,121254
0,0,0,10,yes,0,0,4,0,121255
0,0,0,7,yes,0,0,4,0,121256
4,3,1,1,no,4,3,1,1,121257
4,4,1,3,no,3,4,3,0,121258
5,5,5,9,yes,5,5,5,0,121259
5,5,5,9,yes,5,5,5,1,121260
0,5,5,9,yes,5,5,3,0,121261
1,1,2,3,no,1,1,2,0,121262
2,3,1,3,no,4,3,4,2,121263
0,4,5,7,yes,5,5,3,0,121264
0,0,1,1,no,2,3,2,0,121265
0,2,1,2,no,2,2,2,0,121266
0,4,5,7,yes,3,4,4,0,121267
0,0,2,1,no,1,1,1,0,121268
0,5,5,10,yes,5,5,5,0,121269
0,0,1,1,no,1,2,1,0,121270
1,1,1,1,no,1,1,1,1,121271
2,2,2,4,no,2,3,3,1,121272
0,1,3,1,no,3,3,1,0,121273
0,0,1,1,no,2,3,1,0,121274
5,4,5,1,no,5,5,1,4,121275
5,2,3,1,no,3,4,3,0,121276
1,1,1,1,no,1,1,1,1,121277
2,1,1,1,no,1,1,1,1,121278
4,2,2,4,no,3,2,1,1,121279
1,1,1,3,no,3,1,4,1,121280
0,3,5,9,yes,5,5,5,0,121281
4,4,4,10,yes,4,5,4,4,121282
0,0,1,1,no,1,1,1,0,121283
0,0,5,9,yes,3,5,5,0,121284
0,0,5,8,yes,3,5,5,0,121285
1,1,1,1,no,1,1,1,1,121286
0,1,1,1,no,1,1,1,0,121287
0,0,5,10,yes,3,4,5,0,121288
1,1,1,1,no,1,3,1,1,121289
5,5,5,10,yes,5,5,5,5,121290
1,1,1,1,no,3,1,1,3,121291
3,1,1,2,no,1,5,1,2,121292
3,0,3,8,yes,3,3,3,0,121293
0,3,3,5,no,2,4,3,0,121294
0,0,1,2,no,3,3,2,0,121295
1,1,1,2,no,2,1,2,0,121296
3,5,5,8,yes,3,5,4,0,121297
1,1,3,4,no,1,3,2,1,121298
0,0,4,8,yes,4,4,2,0,121299
1,1,1,1,no,2,2,1,3,121300
